player_name,position,minutes_played,cluster_roles_k,role_label,umap_x,umap_y,cat_stature,cat_athleticism,cat_shot_selection,cat_shooting,cat_usage,cat_passing,cat_defense,cat_playstyle,cat_portability,cat_dominance
JD Davison,G,,5,Low-Usage Utility Connectors,2.9628208,-5.274549,0.12109862671660425,0.13108614232209737,0.4282147315855181,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.586376404494382,0.48314606741573035,0.4307116104868914
Jaden Ivey,F,898.0,9,Combo Playmaking Initiators,6.8039827,-3.1120827,0.22877652933832712,0.25842696629213485,0.5495474406991262,0.5187265917602997,0.8932584269662921,0.5402621722846442,0.05149812734082397,0.5232911985018727,0.08426966292134831,0.15917602996254682
Jared McCain,F-C,592.0,2,On-Ball Shot Creation Engines,7.8842907,-2.7946432,0.12297128589263422,0.035580524344569285,0.5546192259675405,0.9082397003745318,0.8352059925093633,0.3801498127340824,0.040262172284644196,0.5198970037453183,0.8043071161048689,0.14325842696629212
Kobe Bufkin,G,124.0,9,Combo Playmaking Initiators,6.376753,-2.4160302,0.2097378277153558,0.05805243445692884,0.40028089887640445,0.6207865168539326,0.7284644194756554,0.7537453183520599,0.3642322097378277,0.3026685393258427,0.07303370786516854,0.4307116104868914
Kyrie Irving,G,1804.0,10,On-Ball Offensive Engines,8.411446,0.39689052,0.10767790262172283,0.25842696629213485,0.6250780274656679,0.9962546816479401,0.9213483146067416,0.5543071161048689,0.24719101123595505,0.6197331460674158,0.8127340823970037,0.951310861423221
Marcus Sasser,G,811.0,2,On-Ball Shot Creation Engines,7.6920114,-2.1849222,0.1301498127340824,0.04119850187265917,0.575374531835206,0.8295880149812734,0.7921348314606742,0.8651685393258427,0.22752808988764045,0.43948970037453183,0.7078651685393258,0.2631086142322097
Miles McBride,G,1593.0,0,On-Ball Defensive Disruptors,6.75125,-0.038998958,0.19756554307116103,0.40262172284644193,0.5457240948813982,0.7874531835205992,0.5973782771535581,0.7874531835205992,0.7153558052434457,0.5742041198501873,0.7865168539325843,0.7453183520599251
Payton Pritchard,G,2271.0,10,On-Ball Offensive Engines,8.278698,0.35698134,0.09363295880149813,0.25842696629213485,0.6301498127340823,0.9672284644194756,0.7602996254681648,0.7659176029962547,0.26779026217228463,0.5387406367041199,0.9232209737827716,0.9147940074906367
Shai Gilgeous-Alexander,G,2598.0,10,On-Ball Offensive Engines,6.931697,0.26507914,0.4229088639200998,0.25842696629213485,0.6115012484394508,0.9672284644194756,0.9943820224719101,0.8192883895131086,0.9044943820224719,0.5086610486891385,0.7696629213483146,0.99812734082397
Taran Armstrong,G,,5,Low-Usage Utility Connectors,2.6534576,-5.321771,0.298689138576779,0.25842696629213485,0.038233458177278405,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.586376404494382,0.48314606741573035,0.4307116104868914
Tristen Newton,G,,5,Low-Usage Utility Connectors,3.0636935,-5.285252,0.25593008739076156,0.00749063670411985,0.3614232209737828,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.586376404494382,0.48314606741573035,0.4307116104868914
Ty Jerome,G-F,1392.0,10,On-Ball Offensive Engines,8.52112,0.3714835,0.18726591760299627,0.028089887640449437,0.6179775280898877,0.9765917602996255,0.9232209737827716,0.8436329588014981,0.24719101123595505,0.4008661048689139,0.6919475655430711,0.8932584269662921
TyTy Washington Jr.,G,118.0,9,Combo Playmaking Initiators,6.3542857,-2.4984734,0.19631710362047441,0.25842696629213485,0.4820536828963795,0.6207865168539326,0.6348314606741573,0.8436329588014981,0.3642322097378277,0.586376404494382,0.015917602996254682,0.4307116104868914
Tyler Herro,G,2725.0,10,On-Ball Offensive Engines,8.462055,0.23712519,0.18133583021223473,0.25842696629213485,0.6248439450686641,0.9812734082397003,0.947565543071161,0.8071161048689138,0.10112359550561797,0.5783005617977528,0.8277153558052435,0.8117977528089888
Tyler Kolek,F,296.0,9,Combo Playmaking Initiators,6.562546,-1.8321347,0.09706616729088637,0.0449438202247191,0.478074282147316,0.41292134831460675,0.7434456928838952,0.9925093632958801,0.5749063670411985,0.588249063670412,0.29119850187265917,0.5702247191011236
Vit Krejci,F,1153.0,2,On-Ball Shot Creation Engines,7.4609447,-1.4667262,0.4822097378277153,0.25842696629213485,0.613139825218477,0.6947565543071161,0.43258426966292135,0.9213483146067416,0.4756554307116105,0.5469335205992509,0.9962546816479401,0.2958801498127341
Kyle Lowry,G,659.0,0,On-Ball Defensive Disruptors,7.1574984,-1.5359225,0.08270911360799,0.25842696629213485,0.4768258426966292,0.5074906367041199,0.2565543071161049,0.9850187265917603,0.8380149812734082,0.3857677902621723,0.8586142322097379,0.2743445692883895
Tyus Jones,G,2174.0,2,On-Ball Shot Creation Engines,7.7511134,-2.2064881,0.11392009987515606,0.018726591760299626,0.6573813982521847,0.9129213483146067,0.7715355805243446,0.9850187265917603,0.031835205992509365,0.48583801498127344,0.8810861423220974,0.2350187265917603
Andrew Wiggins,F,1842.0,11,Low-Impact Connectors,5.422089,-3.6685326,0.44912609238451934,0.602996254681648,0.5813826466916354,0.5337078651685393,0.8071161048689138,0.33239700374531833,0.24719101123595505,0.6518024344569289,0.36235955056179775,0.32865168539325845
Austin Reaves,G,2550.0,10,On-Ball Offensive Engines,8.457158,0.39447653,0.22315855181023717,0.024344569288389514,0.6274188514357054,0.951310861423221,0.9026217228464419,0.8820224719101124,0.1348314606741573,0.5856741573033708,0.9091760299625468,0.8520599250936329
Fred VanVleet,G,2111.0,0,On-Ball Defensive Disruptors,6.762787,-0.16515248,0.08426966292134831,0.25842696629213485,0.4906367041198501,0.7902621722846442,0.7322097378277154,0.8979400749063671,0.9129213483146067,0.5156835205992509,0.8445692883895131,0.9325842696629213
Grayson Allen,G,1544.0,10,On-Ball Offensive Engines,7.9443808,-0.49037987,0.18539325842696627,0.6853932584269663,0.54041822721598,0.9176029962546817,0.5842696629213483,0.5074906367041199,0.16760299625468164,0.5850889513108615,0.9325842696629213,0.6441947565543071
Jaden Hardy,G,907.0,11,Low-Impact Connectors,5.9436154,-4.016203,0.24188514357053684,0.25842696629213485,0.5357365792759051,0.49063670411985016,0.8127340823970037,0.16198501872659177,0.026217228464419477,0.5387406367041198,0.10486891385767791,0.025280898876404494
Julian Phillips,F,1123.0,7,Wing Defensive Stoppers,3.763791,-3.0285606,0.5131086142322098,0.8258426966292135,0.48790574282147325,0.3398876404494382,0.17228464419475656,0.054307116104868915,0.6451310861423221,0.38822565543071164,0.18258426966292135,0.2350187265917603
Kevin Huerter,F-C,1679.0,0,On-Ball Defensive Disruptors,5.945696,-0.9660291,0.33520599250936334,0.38764044943820225,0.5690543071161048,0.3352059925093633,0.5262172284644194,0.5402621722846442,0.6451310861423221,0.5712780898876404,0.7387640449438202,0.653558052434457
Dyson Daniels,G,2571.0,0,On-Ball Defensive Disruptors,5.7006984,-1.235488,0.44382022471910115,0.10486891385767791,0.5345661672908865,0.06367041198501873,0.6573033707865169,0.797752808988764,0.9129213483146067,0.5252808988764045,0.24719101123595505,0.8398876404494382
MarJon Beauchamp,G,156.0,11,Low-Impact Connectors,5.0207753,-4.1467547,0.5121722846441948,0.602996254681648,0.4914169787765294,0.6207865168539326,0.7621722846441947,0.03932584269662921,0.3642322097378277,0.586376404494382,0.08426966292134831,0.4307116104868914
Amen Thompson,G-F,2225.0,1,Rim Protection Anchors,3.569289,-0.47289753,0.5034332084893883,0.48220973782771537,0.5590667915106117,0.07865168539325842,0.6048689138576779,0.7537453183520599,0.9784644194756554,0.488998127340824,0.2050561797752809,0.9569288389513109
Anfernee Simons,G,2292.0,2,On-Ball Shot Creation Engines,7.8780656,-2.5416648,0.2649812734082397,0.149812734082397,0.5727215980024969,0.9868913857677902,0.8895131086142322,0.7144194756554307,0.016853932584269662,0.5210674157303371,0.7387640449438202,0.2350187265917603
Anthony Black,G,1887.0,8,Versatile Scoring Forwards,4.3673043,-2.3138084,0.3461298377028714,0.7265917602996255,0.5170880149812734,0.23595505617977527,0.7172284644194756,0.6853932584269663,0.8632958801498127,0.4859550561797753,0.25842696629213485,0.2350187265917603
Ayo Dosunmu,G,1394.0,9,Combo Playmaking Initiators,6.706513,-2.7700891,0.3636079900124844,0.03932584269662921,0.48322409488139817,0.32771535580524347,0.6367041198501873,0.9129213483146067,0.1348314606741573,0.38506554307116103,0.3707865168539326,0.14325842696629212
Brandon Miller,F,924.0,3,Movement Shooting Specialists,7.7705393,-3.4856179,0.48813982521847693,0.602996254681648,0.5113139825218477,0.9279026217228464,0.8838951310861424,0.3642322097378277,0.11704119850187265,0.5780664794007491,0.6451310861423221,0.2631086142322097
Chris Boucher,F,862.0,4,Large Offensive Creation Hubs,5.138934,0.07485944,0.6548064918851436,0.602996254681648,0.5932428214731585,0.7078651685393258,0.6179775280898876,0.03932584269662921,0.4756554307116105,0.4415964419475656,0.7537453183520599,0.8295880149812734
Cory Joseph,G,612.0,2,On-Ball Shot Creation Engines,7.2353787,-1.5453857,0.14731585518102372,0.0299625468164794,0.5013264669163545,0.49250936329588013,0.37453183520599254,0.8979400749063671,0.4756554307116105,0.40191947565543074,0.7865168539325843,0.20224719101123595
Damian Lillard,G,2093.0,10,On-Ball Offensive Engines,8.318669,0.16216555,0.18851435705368288,0.6928838951310862,0.5727215980024969,0.99812734082397,0.9644194756554307,0.8820224719101124,0.149812734082397,0.5327715355805244,0.8960674157303371,0.951310861423221
De'Anthony Melton,C,121.0,0,On-Ball Defensive Disruptors,5.9925756,-1.0272977,0.23689138576779026,0.25842696629213485,0.42610799001248445,0.10674157303370786,0.8445692883895131,0.7144194756554307,0.7893258426966292,0.1931179775280899,0.6142322097378277,0.7134831460674157
Devin Vassell,G-F,1983.0,3,Movement Shooting Specialists,7.7750134,-3.415809,0.348314606741573,0.48220973782771537,0.5709269662921348,0.7771535580524345,0.7565543071161048,0.47846441947565543,0.0898876404494382,0.5972612359550561,0.6601123595505618,0.20224719101123595
Drew Peterson,F,186.0,6,Rim-Roll Finishers,4.2216177,-1.2282356,0.499063670411985,0.602996254681648,0.4759675405742822,0.41292134831460675,0.2303370786516854,0.49250936329588013,0.5749063670411985,0.588249063670412,0.8960674157303371,0.5702247191011236
Gabe Vincent,G-F,1527.0,5,Low-Usage Utility Connectors,3.4472094,-4.7437797,0.15262172284644193,0.25842696629213485,0.5513420724094882,0.4887640449438202,0.24531835205992508,0.3801498127340824,0.5056179775280899,0.5751404494382022,0.552434456928839,0.15917602996254682
Gradey Dick,G-F,1587.0,3,Movement Shooting Specialists,6.3214025,-4.269325,0.38514357053682896,0.37640449438202245,0.5262952559300874,0.8782771535580525,0.6423220973782772,0.10112359550561797,0.05149812734082397,0.5369850187265917,0.30243445692883897,0.04588014981273408
Jamal Shead,G,1467.0,9,Combo Playmaking Initiators,6.682942,-2.8079624,0.10923845193508115,0.3951310861423221,0.5107677902621723,0.3146067415730337,0.799625468164794,0.9700374531835206,0.10112359550561797,0.5062031835205992,0.14887640449438203,0.03464419475655431
Jevon Carter,F,321.0,0,On-Ball Defensive Disruptors,6.7850585,-1.358831,0.12265917602996255,0.1198501872659176,0.4854868913857678,0.41292134831460675,0.7471910112359551,0.7031835205992509,0.5749063670411985,0.588249063670412,0.6919475655430711,0.5702247191011236
Johnny Furphy,G,379.0,5,Low-Usage Utility Connectors,4.495711,-4.606847,0.399812734082397,0.009363295880149813,0.40363607990012484,0.6207865168539326,0.19288389513108614,0.1947565543071161,0.3642322097378277,0.586376404494382,0.13670411985018727,0.4307116104868914
Jordan Goodwin,G,543.0,5,Low-Usage Utility Connectors,3.5535076,-3.88047,0.22034956304619224,0.25842696629213485,0.5341760299625468,0.5149812734082397,0.2883895131086142,0.33239700374531833,0.7668539325842697,0.3788623595505618,0.31273408239700373,0.32865168539325845
Josh Green,G,1887.0,11,Low-Impact Connectors,4.216516,-3.246002,0.333645443196005,0.6985018726591761,0.5252808988764045,0.24157303370786518,0.1760299625468165,0.2696629213483146,0.5056179775280899,0.4754213483146067,0.29119850187265917,0.0852059925093633
Kyshawn George,F,1802.0,5,Low-Usage Utility Connectors,3.7283964,-3.656167,0.48345817727840207,0.10112359550561797,0.46527777777777785,0.31835205992509363,0.4344569288389513,0.5543071161048689,0.7462546816479401,0.5017556179775281,0.33052434456928836,0.17228464419475656
Malik Monk,G,2054.0,2,On-Ball Shot Creation Engines,7.7361827,-2.3928998,0.1626092384519351,0.25842696629213485,0.5723314606741573,0.8717228464419475,0.9044943820224719,0.8726591760299626,0.11704119850187265,0.5469335205992509,0.552434456928839,0.32865168539325845
Mason Jones,G,,5,Low-Usage Utility Connectors,3.0248206,-5.3188066,0.21348314606741572,0.026217228464419477,0.3987203495630462,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.586376404494382,0.48314606741573035,0.4307116104868914
Peyton Watson,C,1656.0,5,Low-Usage Utility Connectors,3.5863414,-3.6253965,0.5162297128589263,0.12172284644194757,0.49976591760299627,0.15730337078651685,0.24719101123595505,0.24812734082397003,0.8071161048689138,0.4276685393258427,0.0945692883895131,0.18632958801498128
Russell Westbrook,G,2092.0,9,Combo Playmaking Initiators,6.513158,-2.8596299,0.23377028714107365,0.12827715355805244,0.5402621722846442,0.12172284644194757,0.9176029962546817,0.9063670411985019,0.149812734082397,0.5802902621722847,0.13670411985018727,0.20224719101123595
Trentyn Flowers,F,,6,Rim-Roll Finishers,1.5705328,-3.5839705,0.5371410736579275,0.8052434456928839,0.36025280898876405,0.41292134831460675,0.06460674157303371,0.41947565543071164,0.5749063670411985,0.588249063670412,0.48314606741573035,0.5702247191011236
Tyrese Maxey,G,1960.0,10,On-Ball Offensive Engines,8.6338215,0.23287107,0.16822721598002496,0.25842696629213485,0.5394038701622972,0.9232209737827716,0.9569288389513109,0.7659176029962547,0.05149812734082397,0.5382724719101124,0.5898876404494382,0.8295880149812734
Zaccharie Risacher,F,1843.0,11,Low-Impact Connectors,5.606546,-3.8603978,0.48876404494382025,0.016853932584269662,0.5565699126092386,0.2640449438202247,0.5936329588014981,0.054307116104868915,0.031835205992509365,0.5594569288389514,0.06367041198501873,0.04588014981273408
Zach LaVine,G,2602.0,10,On-Ball Offensive Engines,8.113741,-0.36294168,0.2915106117353308,0.398876404494382,0.6221129837702871,0.9531835205992509,0.8801498127340824,0.5262172284644194,0.06367041198501873,0.6189138576779026,0.7537453183520599,0.6441947565543071
Terence Davis,G,,5,Low-Usage Utility Connectors,2.8262086,-5.2970505,0.2868289637952559,0.10861423220973783,0.2414950062421972,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.586376404494382,0.48314606741573035,0.4307116104868914
Bruce Brown,G-F,922.0,11,Low-Impact Connectors,5.4399796,-3.4056432,0.28901373283395754,0.5187265917602997,0.5242665418227216,0.34363295880149813,0.49812734082397003,0.5262172284644194,0.16760299625468164,0.49309456928838946,0.2705992509363296,0.03464419475655431
Davion Mitchell,G,2027.0,0,On-Ball Defensive Disruptors,6.969706,-1.6743264,0.12578027465667915,0.25842696629213485,0.5426029962546818,0.24157303370786518,0.5805243445692884,0.9747191011235955,0.7153558052434457,0.45833333333333337,0.6601123595505618,0.2958801498127341
Emoni Bates,F,,5,Low-Usage Utility Connectors,2.5660691,-4.1927767,0.4740948813982522,0.013108614232209739,0.4247034956304619,0.41292134831460675,0.06460674157303371,0.41947565543071164,0.5749063670411985,0.588249063670412,0.48314606741573035,0.5702247191011236
Jaden Springer,G,365.0,11,Low-Impact Connectors,5.077819,-3.501696,0.2446941323345818,0.8108614232209738,0.5419787765293383,0.6207865168539326,0.3295880149812734,0.5955056179775281,0.3642322097378277,0.2531601123595506,0.1704119850187266,0.4307116104868914
Jalen Pickett,G,666.0,2,On-Ball Shot Creation Engines,7.368567,-1.5788026,0.18726591760299627,0.09925093632958802,0.5656210986267166,0.5290262172284644,0.49063670411985016,0.9747191011235955,0.4756554307116105,0.3203417602996254,0.8810861423220974,0.21910112359550563
Matisse Thybulle,G-F,312.0,8,Versatile Scoring Forwards,5.154287,-2.112231,0.4151061173533084,0.48220973782771537,0.533941947565543,0.4794007490636704,0.41385767790262173,0.7031835205992509,0.449438202247191,0.2599485018726592,0.6292134831460674,0.3146067415730337
Dalano Banton,G,1120.0,9,Combo Playmaking Initiators,5.599583,-2.9314783,0.49906367041198507,0.602996254681648,0.49758114856429464,0.2546816479400749,0.846441947565543,0.7425093632958801,0.26779026217228463,0.44194756554307113,0.25842696629213485,0.18632958801498128
Donte DiVincenzo,G,1606.0,10,On-Ball Offensive Engines,6.7432566,0.6909742,0.21348314606741572,0.8014981273408239,0.5357365792759051,0.8595505617977528,0.7659176029962547,0.8436329588014981,0.4756554307116105,0.5372191011235955,0.9419475655430711,0.7865168539325843
Dru Smith,G,268.0,2,On-Ball Shot Creation Engines,7.079629,-1.268367,0.23595505617977527,0.25842696629213485,0.5713951310861423,0.6207865168539326,0.35767790262172283,0.5262172284644194,0.3642322097378277,0.3023174157303371,0.9091760299625468,0.4307116104868914
JT Thor,F,,7,Wing Defensive Stoppers,2.5120344,-3.0522876,0.6619850187265918,0.602996254681648,0.537687265917603,0.41292134831460675,0.15355805243445692,0.41947565543071164,0.5749063670411985,0.26111891385767794,0.006554307116104869,0.5702247191011236
Justin Edwards,F,1155.0,11,Low-Impact Connectors,5.6072536,-3.8806813,0.4066791510611735,0.15543071161048688,0.5653870162297129,0.28745318352059923,0.41760299625468167,0.1947565543071161,0.02247191011235955,0.5222378277153559,0.16104868913857678,0.013108614232209739
Kelly Oubre Jr.,G,2078.0,11,Low-Impact Connectors,4.5974517,-3.298859,0.6154806491885144,0.7715355805243446,0.5305867665418228,0.22284644194756553,0.49625468164794007,0.10112359550561797,0.22752808988764045,0.5530196629213483,0.06367041198501873,0.20224719101123595
Kessler Edwards,G-F,608.0,2,On-Ball Shot Creation Engines,7.206981,-1.4328475,0.4984394506866417,0.11797752808988764,0.525749063670412,0.699438202247191,0.17415730337078653,0.6853932584269663,0.2883895131086142,0.4334035580524344,0.9691011235955056,0.0852059925093633
Kevin Porter Jr.,G,1482.0,9,Combo Playmaking Initiators,6.3383565,-2.0914364,0.2936953807740325,0.1254681647940075,0.5443976279650437,0.27808988764044945,0.897003745318352,0.8436329588014981,0.6797752808988764,0.4661750936329588,0.1704119850187266,0.35674157303370785
Nikola Topic,G,,5,Low-Usage Utility Connectors,2.673042,-5.2590346,0.3795255930087391,0.25842696629213485,0.038233458177278405,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.586376404494382,0.48314606741573035,0.4307116104868914
Gary Trent Jr.,F,1893.0,3,Movement Shooting Specialists,6.557493,-4.334384,0.32053682896379526,0.25842696629213485,0.5729556803995006,0.947565543071161,0.40636704119850187,0.10112359550561797,0.06367041198501873,0.5777153558052435,0.4147940074906367,0.18632958801498128
Kentavious Caldwell-Pope,G,2279.0,0,On-Ball Defensive Disruptors,6.351432,-0.218558,0.29931335830212236,0.37265917602996257,0.5897315855181023,0.8080524344569289,0.20973782771535582,0.351123595505618,0.9129213483146067,0.5522003745318352,0.7537453183520599,0.7322097378277154
Lonnie Walker IV,G-F,477.0,2,On-Ball Shot Creation Engines,5.430992,-2.3526144,0.35393258426966295,0.48220973782771537,0.4914169787765294,0.4794007490636704,0.7846441947565543,0.5262172284644194,0.449438202247191,0.4036750936329587,0.6292134831460674,0.3146067415730337
Alex Sarr,C,1814.0,11,Low-Impact Connectors,4.9838896,-3.0850654,0.7493757802746567,0.8576779026217228,0.5380774032459424,0.149812734082397,0.7528089887640449,0.33239700374531833,0.24719101123595505,0.49918071161048694,0.0552434456928839,0.1104868913857678
Ausar Thompson,G-F,1328.0,1,Rim Protection Anchors,3.1451252,-0.7544197,0.5327715355805244,0.48220973782771537,0.45170099875156056,0.05805243445692884,0.6123595505617978,0.5262172284644194,0.9747191011235955,0.4899344569288389,0.03651685393258427,0.900749063670412
Baylor Scheierman,G,384.0,5,Low-Usage Utility Connectors,3.440052,-4.9870296,0.3636079900124844,0.08239700374531835,0.4971129837702872,0.6207865168539326,0.35580524344569286,0.7031835205992509,0.3642322097378277,0.4689840823970038,0.34737827715355807,0.4307116104868914
Brandin Podziemski,G,1716.0,0,On-Ball Defensive Disruptors,5.8111477,-0.76456046,0.22191011235955058,0.6835205992509363,0.5942571785268415,0.5215355805243446,0.704119850187266,0.8192883895131086,0.8979400749063671,0.5904728464419475,0.3389513108614232,0.8932584269662921
Caleb Houstan,F,788.0,3,Movement Shooting Specialists,7.2063866,-4.151937,0.5355805243445694,0.25842696629213485,0.48041510611735333,0.848314606741573,0.16104868913857678,0.24812734082397003,0.22752808988764045,0.47869850187265917,0.6919475655430711,0.09925093632958802
Caleb Martin,G,1218.0,5,Low-Usage Utility Connectors,3.7823675,-3.565581,0.3929463171036205,0.1104868913857678,0.507334581772784,0.12453183520599251,0.299625468164794,0.47846441947565543,0.6451310861423221,0.43632958801498123,0.22940074906367042,0.12640449438202248
Cam Spencer,G,252.0,2,On-Ball Shot Creation Engines,7.5343986,-1.6506187,0.21722846441947566,0.0018726591760299626,0.48462858926342073,0.6207865168539326,0.5786516853932584,0.9129213483146067,0.3642322097378277,0.29915730337078655,0.9831460674157303,0.4307116104868914
Caris LeVert,G,1596.0,2,On-Ball Shot Creation Engines,7.3220196,-1.8280687,0.4616104868913858,0.25842696629213485,0.5509519350811486,0.27808988764044945,0.7546816479400749,0.8323970037453183,0.2883895131086142,0.5526685393258427,0.7237827715355806,0.5056179775280899
Cody Martin,F,1173.0,5,Low-Usage Utility Connectors,3.6856983,-3.6285708,0.4357053682896379,0.0599250936329588,0.5059300873907616,0.15168539325842698,0.3651685393258427,0.6123595505617978,0.8904494382022472,0.5575842696629213,0.2397003745318352,0.34176029962546817
Isaiah Jackson,F,,6,Rim-Roll Finishers,1.7299266,-3.7516873,0.6292134831460675,0.602996254681648,0.24586454431960048,0.41292134831460675,0.06460674157303371,0.41947565543071164,0.5749063670411985,0.588249063670412,0.48314606741573035,0.5702247191011236
Jacob Toppin,F,,6,Rim-Roll Finishers,1.9486706,-3.802562,0.4616104868913858,0.602996254681648,0.4197097378277153,0.41292134831460675,0.06460674157303371,0.41947565543071164,0.5749063670411985,0.588249063670412,0.48314606741573035,0.5702247191011236
Jalen Suggs,F,1002.0,0,On-Ball Defensive Disruptors,6.612815,-0.56662726,0.2562421972534332,0.25842696629213485,0.567103620474407,0.8651685393258427,0.898876404494382,0.3642322097378277,0.9353932584269663,0.5474016853932584,0.22940074906367042,0.900749063670412
Javonte Green,C,1258.0,5,Low-Usage Utility Connectors,3.4388099,-3.6284647,0.3433208489388265,0.25842696629213485,0.45583645443196,0.1947565543071161,0.15543071161048688,0.1947565543071161,0.7668539325842697,0.39969569288389517,0.14887640449438203,0.34176029962546817
Jaylen Clark,F,522.0,5,Low-Usage Utility Connectors,3.6498404,-4.480584,0.3417602996254682,0.25842696629213485,0.504525593008739,0.5290262172284644,0.1891385767790262,0.29681647940074907,0.5056179775280899,0.33157771535580527,0.5767790262172284,0.14325842696629212
Jordan Walsh,G,403.0,11,Low-Impact Connectors,2.5278435,-3.0089598,0.5333957553058677,0.7247191011235955,0.40433832709113604,0.6207865168539326,0.1441947565543071,0.12921348314606743,0.3642322097378277,0.586376404494382,0.1947565543071161,0.4307116104868914
Josh Minott,G,276.0,3,Movement Shooting Specialists,4.775093,-0.96476686,0.5593008739076155,0.602996254681648,0.4143258426966292,0.6207865168539326,0.47191011235955055,0.28277153558052437,0.3642322097378277,0.586376404494382,0.7865168539325843,0.4307116104868914
Julian Strawther,G,1384.0,11,Low-Impact Connectors,6.2405066,-4.2429943,0.39669163545568037,0.14606741573033707,0.572487515605493,0.7790262172284644,0.4700374531835206,0.17790262172284643,0.05149812734082397,0.5498595505617977,0.07303370786516854,0.025280898876404494
Justin Minaya,F,,6,Rim-Roll Finishers,1.8708537,-3.7476745,0.4915730337078652,0.602996254681648,0.3607209737827715,0.41292134831460675,0.06460674157303371,0.41947565543071164,0.5749063670411985,0.588249063670412,0.48314606741573035,0.5702247191011236
Kris Dunn,G,1783.0,0,On-Ball Defensive Disruptors,5.753784,-1.1205181,0.28214731585518105,0.25842696629213485,0.557818352059925,0.20599250936329588,0.32771535580524347,0.8820224719101124,0.9822097378277154,0.4276685393258427,0.33052434456928836,0.900749063670412
Nate Williams,C-F,147.0,7,Wing Defensive Stoppers,2.41558,-1.6893058,0.4204119850187266,0.25842696629213485,0.5123283395755306,0.18726591760299627,0.651685393258427,0.020599250936329586,0.850187265917603,0.5220037453183521,0.006554307116104869,0.7593632958801498
Nickeil Alexander-Walker,G,2073.0,0,On-Ball Defensive Disruptors,6.6169124,-0.074970834,0.35861423220973787,0.25842696629213485,0.5900436953807741,0.7350187265917603,0.5224719101123596,0.7537453183520599,0.7153558052434457,0.44218164794007486,0.8445692883895131,0.6956928838951311
Nikola Jovic,F,1156.0,4,Large Offensive Creation Hubs,6.3873644,0.6154039,0.6357677902621722,0.602996254681648,0.567181647940075,0.8239700374531835,0.6685393258426966,0.7874531835205992,0.7462546816479401,0.5757256554307116,0.9962546816479401,0.6666666666666666
Pat Spencer,F,250.0,9,Combo Playmaking Initiators,6.3962235,-1.9133856,0.2019350811485643,0.25842696629213485,0.45778714107365803,0.41292134831460675,0.8033707865168539,0.9410112359550562,0.5749063670411985,0.588249063670412,0.24719101123595505,0.5702247191011236
Ricky Council IV,F,1250.0,11,Low-Impact Connectors,5.439664,-3.5249612,0.4204119850187266,0.5205992509363296,0.5013264669163545,0.28370786516853935,0.6254681647940075,0.28277153558052437,0.11704119850187265,0.49543539325842695,0.03651685393258427,0.1104868913857678
Sam Merrill,G,1401.0,0,On-Ball Defensive Disruptors,6.7201333,-0.28535613,0.21722846441947566,0.25842696629213485,0.5484550561797753,0.9634831460674157,0.3389513108614232,0.5402621722846442,0.7462546816479401,0.5848548689138576,0.8960674157303371,0.8052434456928839
Shake Milton,G,837.0,2,On-Ball Shot Creation Engines,7.3551908,-2.4170277,0.4666042446941323,0.44756554307116103,0.5487671660424469,0.5112359550561798,0.5917602996254682,0.8192883895131086,0.20880149812734083,0.5029260299625468,0.6292134831460674,0.1104868913857678
Svi Mykhailiuk,G-F,760.0,3,Movement Shooting Specialists,7.580737,-3.6503193,0.335518102372035,0.3801498127340824,0.5056960049937578,0.7584269662921348,0.6891385767790262,0.3801498127340824,0.149812734082397,0.5272705992509363,0.6760299625468165,0.18632958801498128
Tim Hardaway Jr.,G-F,2153.0,3,Movement Shooting Specialists,7.1090183,-4.1973066,0.27715355805243447,0.48220973782771537,0.5628901373283397,0.900749063670412,0.350187265917603,0.23127340823970038,0.0898876404494382,0.5392088014981273,0.6142322097378277,0.14325842696629212
Vince Williams Jr.,F-C,499.0,0,On-Ball Defensive Disruptors,5.80053,-1.2192991,0.381398252184769,0.25842696629213485,0.5245006242197253,0.2958801498127341,0.5056179775280899,0.5543071161048689,0.7284644194756554,0.3707865168539326,0.36235955056179775,0.7734082397003745
Devin Booker,G,2795.0,10,On-Ball Offensive Engines,8.575059,0.16792475,0.3323970037453184,0.10674157303370786,0.576310861423221,0.9335205992509363,0.9681647940074907,0.8913857677902621,0.02247191011235955,0.5953885767790262,0.6760299625468165,0.8642322097378277
Herbert Jones,F,648.0,0,On-Ball Defensive Disruptors,6.111245,-0.30783734,0.5530586766541823,0.36797752808988765,0.5237203495630461,0.33146067415730335,0.398876404494382,0.7294007490636704,0.9747191011235955,0.36949906367041196,0.9831460674157303,0.8782771535580525
Justin Champagnie,G-F,1340.0,5,Low-Usage Utility Connectors,3.3878088,-3.695249,0.4700374531835206,0.08614232209737828,0.600265293383271,0.2565543071161049,0.30337078651685395,0.06367041198501873,0.6451310861423221,0.47389981273408244,0.25842696629213485,0.35674157303370785
