player_name,position,ath__athleticism_score,ath__athleticism_source,stature__height_inches,stature__weight_lbs,stature__wingspan_in,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,pass__minutes,pass__passer_rating,pass__passing_score,shoot__quality,usage__creation_score,portability__score,defense__crafted_dpm,playstyle__iso_freq,playstyle__pr_handler_freq,playstyle__pr_roll_freq,playstyle__post_freq,playstyle__spotup_freq,playstyle__handoff_freq,playstyle__cut_freq,playstyle__offscreen_freq
Garrett Temple,G,84.81,imputed,77,195.0,82.0,60,0.283333333,0.133333333,0.116666667,0.15,0.316666667,0.466666667,0.416666667,0.529411765,0.142857143,0.222222222,0.210526316,227,7.7,0.77,59.91,0.2087214915558379,5.4,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrison Mathews,G,80.625,imputed,77,215.0,79.0,257,0.050583658,0.058365759,0.042801556,0.26848249,0.579766537,0.848249027,0.108949416,0.538461538,0.272727273,0.579710145,0.302013423,830,3.8,0.38,69.3,0.2245645827814905,7.6,-0.5,0.0,3.5,5.7,0.0,39.7,9.1,0.0,10.4
Gary Harris,G,80.625,imputed,76,210.0,78.75,133,0.105263158,0.097744361,0.037593985,0.323308271,0.436090226,0.759398496,0.203007519,0.642857143,0.6,0.372093023,0.344827586,711,2.9,0.29,51.0,0.0,2.8,1.1,0.0,0.0,0.0,0.0,51.3,7.8,0.0,7.8
Gary Payton II,G,79.81,measured,74,195.0,80.0,298,0.473154362,0.194630872,0.013422819,0.181208054,0.137583893,0.318791946,0.667785235,0.794326241,0.25,0.407407407,0.219512195,927,4.8,0.48,48.2,0.2566306290071126,3.4,1.3,0.0,0.0,9.7,0.0,27.3,0.0,25.6,0.0
Gary Trent Jr.,F,80.625,imputed,77,204.0,80.75,657,0.088280061,0.115677321,0.136986301,0.162861492,0.496194825,0.659056317,0.203957382,0.534482759,0.4,0.476635514,0.395705521,1893,2.3,0.23,74.0,0.2158476435916637,4.8,-1.6,1.9,11.8,3.4,0.0,42.4,8.3,2.7,4.6
Georges Niang,F,79.9,measured,78,230.0,82.0,620,0.166129032,0.146774194,0.027419355,0.259677419,0.4,0.659677419,0.312903226,0.660194175,0.352941176,0.409937888,0.403225806,1697,3.0,0.3,68.2,0.2635054250047036,8.5,-1.5,0.0,2.7,15.55,0.0,50.5,3.0,9.1,3.5
Giannis Antetokounmpo,F,85.83,imputed,83,243.0,87.0,1319,0.567854435,0.169825625,0.214556482,0.00227445,0.044730857,0.047005307,0.737680061,0.748998665,0.441696113,0.0,0.237288136,2289,6.8,0.68,24.7,0.7772279797727888,3.0,2.3,17.9,11.4,8.5,14.9,5.3,1.0,8.5,0.0
Goga Bitadze,C-F,89.695,imputed,82,250.0,86.0,339,0.710914454,0.171091445,0.03539823,0.017699115,0.061946903,0.079646018,0.8820059,0.726141079,0.083333333,0.0,0.142857143,1430,5.7,0.57,29.6,0.1914820584707913,4.2,2.7,0.0,0.0,17.0,3.2,6.8,0.0,28.2,0.0
Gradey Dick,G-F,81.15,measured,79,200.0,80.75,647,0.244204019,0.112828439,0.139103555,0.136012365,0.366306028,0.502318393,0.357032457,0.525316456,0.422222222,0.340909091,0.35443038,1587,2.3,0.23,68.5,0.3233746766781674,3.0,-1.7,0.0,8.6,1.3,0.0,27.3,9.4,7.0,15.2
Grant Williams,F,84.77,measured,78,236.0,81.75,123,0.195121951,0.12195122,0.081300813,0.130081301,0.471544715,0.601626016,0.317073171,0.708333333,0.4,0.3125,0.379310345,479,3.9,0.39,56.07222222222222,0.2000797015346511,7.4,0.1448598130841121,0.0,0.0,18.7,6.0,30.7,0.0,6.0,0.0
Grayson Allen,G,86.39,measured,75,198.0,79.25,489,0.151329243,0.116564417,0.016359918,0.202453988,0.513292434,0.715746421,0.267893661,0.635135135,0.25,0.494949495,0.398406375,1544,4.5,0.45,72.1,0.2956838427245477,9.0,-0.8,2.3,9.4,5.5,0.0,46.6,5.7,2.0,8.5
Guerschon Yabusele,F,85.83,imputed,79,265.0,85.0,563,0.38365897,0.108348135,0.021314387,0.126110124,0.355239787,0.481349911,0.492007105,0.712962963,0.25,0.352112676,0.395,1895,4.3,0.43,54.0,0.24432692032686,5.7,-0.9,0.0,0.0,23.0,10.7,27.5,0.0,8.3,0.0
Gui Santos,F,85.83,imputed,80,210.0,85.0,179,0.290502793,0.122905028,0.011173184,0.217877095,0.351955307,0.569832402,0.413407821,0.75,1.0,0.384615385,0.301587302,762,6.0,0.6,48.7,0.1876922728964851,6.1,0.5,0.0,0.0,0.0,0.0,34.7,0.0,20.1,0.0
Harrison Barnes,F,108.67,measured,79,225.0,83.25,683,0.304538799,0.133235725,0.035139092,0.300146413,0.224011713,0.524158126,0.437774524,0.658653846,0.5,0.473170732,0.385620915,2230,3.8,0.38,67.8,0.2184949264876754,9.2,-1.6,5.0,3.6,3.4,6.1,41.7,2.3,4.4,1.6
Harrison Ingram,F,90.475,measured,77,230.0,84.25,4,0.25,0.25,0.25,0.0,0.25,0.25,0.5,1.0,0.0,0.0,0.0,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haywood Highsmith,F,85.83,imputed,77,220.0,83.5,391,0.237851662,0.132992327,0.033248082,0.286445013,0.309462916,0.595907928,0.37084399,0.666666667,0.384615385,0.446428571,0.32231405,1818,4.5,0.45,54.7,0.0977936158115998,6.6,1.5,0.0,0.0,3.4,0.0,49.9,0.0,11.0,0.0
Herbert Jones,F,80.92,measured,79,206.0,84.25,172,0.331395349,0.191860465,0.058139535,0.215116279,0.197674419,0.412790698,0.523255814,0.614035088,0.7,0.378378378,0.235294118,648,5.6,0.56,54.7,0.2116587504813421,9.4,2.6,0.0,8.4,5.7,0.0,42.3,0.0,0.0,0.0
Hunter Tyson,F,85.83,imputed,80,215.0,82.0,120,0.216666667,0.108333333,0.058333333,0.191666667,0.425,0.616666667,0.325,0.653846154,0.428571429,0.260869565,0.333333333,400,2.5,0.25,56.07222222222222,0.1712901195310746,1.5,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Immanuel Quickley,G,76.69,measured,74,190.0,80.25,438,0.146118721,0.244292237,0.095890411,0.057077626,0.4543379,0.511415525,0.390410959,0.578125,0.404761905,0.4,0.376884422,918,7.6,0.76,73.6,0.6709388754447493,8.4,0.0,7.3,27.9,0.0,0.0,14.0,11.3,2.6,5.6
Isaac Jones,F,90.38,measured,81,235.0,86.0,83,0.554216867,0.337349398,0.012048193,0.072289157,0.024096386,0.096385542,0.891566265,0.760869565,0.0,0.5,0.0,304,0.9,0.09,56.07222222222222,0.1915690184164035,1.8,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Okoro,F-G,89.825,imputed,77,225.0,80.5,267,0.370786517,0.052434457,0.011235955,0.348314607,0.217228464,0.565543071,0.423220974,0.636363636,0.0,0.387096774,0.344827586,1053,4.5,0.45,52.9,0.1315943198804628,5.4,0.9,0.0,0.0,5.4,0.0,45.8,0.0,9.3,0.0
Isaiah Collier,G,83.41,measured,76,210.0,76.75,555,0.318918919,0.302702703,0.073873874,0.079279279,0.216216216,0.295495495,0.621621622,0.655367232,0.317073171,0.340909091,0.216666667,1839,8.6,0.86,36.2,0.4456986660322514,0.4,-1.5,12.2,26.6,0.0,0.0,15.8,5.1,1.8,0.0
Isaiah Crawford,F,85.83,imputed,78,210.0,82.0,11,0.181818182,0.363636364,0.0,0.090909091,0.363636364,0.454545455,0.545454545,0.5,0.0,1.0,0.0,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Hartenstein,C-F,89.695,imputed,84,250.0,86.25,480,0.422916667,0.495833333,0.041666667,0.00625,0.033333333,0.039583333,0.91875,0.724137931,0.4,0.0,0.0,1590,6.9,0.69,27.5,0.2632977712674488,6.2,3.1,1.6,0.0,24.6,0.0,5.1,0.0,34.7,0.0
Isaiah Jackson,F,85.83,imputed,80,205.0,86.25,23,0.913043478,0.086956522,0.0,0.0,0.0,0.0,1.0,0.619047619,0.0,0.0,0.0,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Joe,G,80.625,imputed,75,165.0,79.5,588,0.085034014,0.057823129,0.06462585,0.151360544,0.641156463,0.792517007,0.142857143,0.76,0.394736842,0.561797753,0.376657825,1604,4.1,0.41,73.3,0.2698955511863429,9.2,0.1,0.0,4.8,9.4,0.0,32.4,16.2,6.6,8.0
Isaiah Stevens,G,80.625,imputed,72,185.0,75.0,2,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Stewart,F-C,95.17,imputed,80,250.0,88.75,315,0.577777778,0.231746032,0.022222222,0.028571429,0.13968254,0.168253968,0.80952381,0.681318681,0.428571429,0.333333333,0.318181818,1434,5.2,0.52,48.7,0.1442083338290957,7.4,2.2,0.0,0.0,20.4,7.8,8.6,0.0,19.0,0.0
Ivica Zubac,C,93.27,imputed,84,240.0,88.0,942,0.532908705,0.439490446,0.027600849,0.0,0.0,0.0,0.972399151,0.71314741,0.461538462,0.0,0.0,2624,3.9,0.39,21.0,0.2908574983181292,4.3,3.2,0.0,0.0,19.6,27.9,0.9,0.0,20.4,0.0
JD Davison,G,79.58,measured,73,195.0,78.5,34,0.176470588,0.176470588,0.117647059,0.088235294,0.441176471,0.529411765,0.352941176,0.666666667,0.0,0.333333333,0.2,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JT Thor,F,85.83,measured,81,203.0,87.25,59,0.288135593,0.186440678,0.169491525,0.186440678,0.169491525,0.355932203,0.474576271,0.705882353,0.4,0.090909091,0.5,0,0.0,0.0,56.07222222222222,0.0884021991645889,0.1,0.1448598130841121,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
Ja Morant,F,80.625,imputed,74,174.0,78.0,889,0.293588301,0.310461192,0.075365579,0.059617548,0.255343082,0.31496063,0.604049494,0.62835249,0.47761194,0.320754717,0.31277533,1519,7.1,0.71,60.0,0.8620246217108765,2.1,-0.1,17.8,28.5,0.0,1.3,13.7,1.6,1.2,1.7
Ja'Kobe Walter,G-F,82.23,measured,76,180.0,82.0,393,0.282442748,0.167938931,0.076335878,0.147582697,0.320610687,0.468193384,0.450381679,0.477477477,0.433333333,0.327586207,0.365079365,1103,3.0,0.3,59.2,0.2678186965507141,0.9,-0.5,0.0,13.4,2.1,0.0,32.0,6.7,6.7,5.0
Jabari Smith Jr.,F,85.83,imputed,82,220.0,85.0,566,0.219081272,0.159010601,0.132508834,0.114840989,0.374558304,0.489399293,0.378091873,0.64516129,0.36,0.353846154,0.353773585,1716,1.3,0.13,62.7,0.1884706033859757,5.1,0.2,2.5,2.9,5.5,6.7,31.1,5.0,7.9,4.1
Jabari Walker,F,85.17,measured,79,237.0,82.75,229,0.519650655,0.131004367,0.034934498,0.152838428,0.15720524,0.310043668,0.650655022,0.663865546,0.25,0.485714286,0.305555556,749,2.1,0.21,48.7,0.2061308709116014,1.6,0.1,0.0,0.0,9.2,0.0,35.3,0.0,10.8,0.0
Jack McVeigh,G,84.81,imputed,80,215.0,81.0,17,0.058823529,0.058823529,0.117647059,0.352941176,0.411764706,0.764705882,0.117647059,0.0,0.5,0.5,0.142857143,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson Rowe,G,85.83,imputed,79,210.0,82.0,17,0.235294118,0.176470588,0.0,0.235294118,0.352941176,0.588235294,0.411764706,0.75,0.0,0.5,0.166666667,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Toppin,F,85.83,imputed,80,205.0,81.0,22,0.409090909,0.090909091,0.045454545,0.272727273,0.181818182,0.454545455,0.5,0.222222222,0.0,0.666666667,0.25,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaden Hardy,G,80.625,imputed,75,198.0,81.0,414,0.188405797,0.214975845,0.120772947,0.118357488,0.355072464,0.473429952,0.403381643,0.564102564,0.32,0.387755102,0.387755102,907,2.7,0.27,56.8,0.4567972904873759,1.1,-2.0,9.0,24.8,0.0,0.0,31.4,4.9,0.0,4.1
Jaden Ivey,F,80.625,imputed,75,195.0,81.0,413,0.317191283,0.213075061,0.0968523,0.079903148,0.285714286,0.365617433,0.530266344,0.595419847,0.35,0.363636364,0.43220339,898,4.7,0.47,58.1,0.5609287593903617,0.9,-1.7,7.7,26.4,0.0,0.0,16.9,7.9,4.3,2.5
Jaden McDaniels,F,85.83,imputed,81,185.0,83.0,834,0.298561151,0.241007194,0.097122302,0.195443645,0.164268585,0.35971223,0.539568345,0.706827309,0.419753086,0.319018405,0.350364964,2614,3.4,0.34,57.3,0.2173508299792105,5.2,1.6,1.8,8.3,3.4,0.0,45.1,2.8,7.0,2.3
Jaden Springer,G,91.75,measured,76,202.0,79.75,90,0.2,0.244444444,0.022222222,0.255555556,0.266666667,0.522222222,0.444444444,0.777777778,0.5,0.173913043,0.333333333,365,5.0,0.5,59.91,0.1874155053096408,1.7,-0.1460526315789473,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0
Jae Crowder,G,97.1,measured,78,235.0,81.25,22,0.045454545,0.136363636,0.136363636,0.363636364,0.318181818,0.681818182,0.181818182,1.0,0.666666667,0.25,0.285714286,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jae'Sean Tate,F,85.83,imputed,76,230.0,80.0,148,0.371621622,0.304054054,0.013513514,0.209459459,0.101351351,0.310810811,0.675675676,0.672727273,0.5,0.451612903,0.133333333,588,4.9,0.49,46.1,0.1710117057867018,5.0,2.1,6.8,0.0,0.0,0.0,30.0,0.0,11.1,0.0
Jahmir Young,C,80.625,imputed,73,185.0,75.0,5,0.6,0.0,0.0,0.0,0.4,0.4,0.6,1.0,0.0,0.0,0.5,0,0.0,0.0,39.917142857142856,0.0,5.0,0.9617647058823532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaime Jaquez Jr.,G,100.28,measured,78,225.0,81.5,462,0.41991342,0.270562771,0.051948052,0.138528139,0.114718615,0.253246753,0.69047619,0.613402062,0.375,0.28125,0.358490566,1368,5.6,0.56,48.8,0.3718243893523353,5.4,0.0,9.0,17.6,0.0,5.2,26.3,2.9,6.9,1.6
Jake LaRavia,F,84.71,measured,79,235.0,81.5,337,0.326409496,0.222551929,0.029673591,0.112759644,0.302670623,0.415430267,0.548961424,0.672727273,0.3,0.368421053,0.441176471,1349,6.0,0.6,50.8,0.2360143671472653,6.6,0.2,0.0,3.1,0.0,0.0,36.6,9.0,7.6,0.0
Jakob Poeltl,G,93.27,imputed,84,253.0,86.75,579,0.537132988,0.379965458,0.077720207,0.001727116,0.001727116,0.003454231,0.917098446,0.736334405,0.533333333,1.0,0.0,1686,4.2,0.42,26.0,0.2811407256380669,2.7,2.4,1.6,0.0,24.9,7.1,3.3,0.0,24.3,0.0
Jalen Bridges,C,75.49,measured,79,214.0,82.0,7,0.0,0.0,0.0,0.428571429,0.571428571,1.0,0.0,0.0,0.0,0.666666667,0.0,0,0.0,0.0,39.917142857142856,0.0,5.0,0.9617647058823532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Brunson,G,79.59,measured,74,190.0,76.0,1200,0.188333333,0.291666667,0.189166667,0.049166667,0.281666667,0.330833333,0.48,0.64159292,0.449339207,0.406779661,0.378698225,2301,7.3,0.73,66.9,0.8200655959355974,5.7,-1.6,17.3,39.4,0.0,3.0,10.1,6.0,2.0,3.0
Jalen Duren,G,93.27,imputed,82,250.0,89.0,546,0.794871795,0.1996337,0.005494505,0.0,0.0,0.0,0.994505495,0.728110599,1.0,0.0,0.0,2034,4.9,0.49,22.8,0.2353098404880968,6.7,0.9,6.2,2.5,16.0,3.8,3.5,0.0,17.2,0.0
Jalen Green,F,80.625,imputed,76,186.0,79.5,1437,0.242867084,0.145441893,0.151704941,0.051496173,0.40848991,0.459986082,0.388308977,0.641833811,0.362385321,0.378378378,0.350936968,2697,3.8,0.38,66.6,0.5512205574995729,3.7,-1.7,11.4,42.8,0.0,0.0,13.5,7.1,1.7,2.5
Jalen Hood-Schifino,G,80.625,imputed,77,210.0,82.25,98,0.142857143,0.173469388,0.214285714,0.06122449,0.408163265,0.469387755,0.316326531,0.357142857,0.476190476,0.5,0.275,315,5.5,0.55,59.91,0.28810960237751,1.2,-0.1460526315789473,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Johnson,F-C,85.83,imputed,80,219.0,84.25,542,0.407749077,0.260147601,0.07195572,0.081180812,0.175276753,0.256457565,0.667896679,0.719457014,0.358974359,0.318181818,0.315789474,1284,5.8,0.58,48.7,0.4549789126862216,5.4,1.8,2.7,14.2,8.7,4.1,22.8,4.6,7.1,0.0
Jalen Pickett,G,78.36,measured,74,202.0,79.25,180,0.122222222,0.155555556,0.161111111,0.211111111,0.344444444,0.555555556,0.277777778,0.727272727,0.275862069,0.447368421,0.370967742,666,8.6,0.86,58.7,0.2569714281338244,8.2,0.0,0.0,19.9,0.0,0.0,34.5,0.0,0.0,0.0
Jalen Smith,G-F,95.17,imputed,81,215.0,86.25,408,0.345588235,0.085784314,0.024509804,0.093137255,0.448529412,0.541666667,0.431372549,0.687943262,0.2,0.342105263,0.316939891,962,3.4,0.34,60.0,0.3315077830004684,6.3,0.1,0.0,0.0,22.9,0.0,23.6,0.0,7.9,2.7
Jalen Suggs,F,80.625,imputed,77,205.0,77.5,481,0.174636175,0.189189189,0.133056133,0.074844075,0.41995842,0.494802495,0.363825364,0.738095238,0.359375,0.444444444,0.297029703,1002,4.0,0.4,67.7,0.5649132387511273,2.2,2.1,7.6,32.1,1.7,0.0,18.6,8.1,0.0,3.3
Jalen Williams,F,92.12,measured,77,211.0,86.25,1168,0.251712329,0.278253425,0.178938356,0.029965753,0.261130137,0.29109589,0.529965753,0.663265306,0.459330144,0.371428571,0.363934426,2237,6.4,0.64,59.5,0.6429024085465482,8.4,1.1,9.1,34.5,0.0,0.0,18.5,6.0,4.2,2.8
Jalen Wilson,G,94.72,measured,78,220.0,80.0,620,0.232258065,0.166129032,0.017741935,0.182258065,0.4,0.582258065,0.398387097,0.618055556,0.363636364,0.336283186,0.338709677,2031,3.9,0.39,61.3,0.2333536796441109,5.2,-1.1,4.8,7.7,1.6,0.0,41.3,6.2,5.5,1.9
Jamal Cain,G,85.83,imputed,79,190.0,83.0,158,0.240506329,0.202531646,0.050632911,0.246835443,0.259493671,0.506329114,0.443037975,0.657894737,0.25,0.307692308,0.341463415,502,1.5,0.15,48.4,0.2024652676084895,0.3,-0.5,0.0,5.4,0.0,0.0,40.6,0.0,0.0,0.0
Jamal Murray,G,80.625,imputed,76,215.0,78.5,1121,0.190900981,0.206958073,0.247992864,0.035682426,0.315789474,0.3514719,0.397859054,0.644859813,0.449640288,0.375,0.398305085,2418,6.6,0.66,75.1,0.5741284485285433,7.4,-1.1,9.8,34.0,0.9,3.8,8.8,13.8,4.0,4.1
Jamal Shead,G,82.34,measured,73,200.0,75.0,504,0.212301587,0.267857143,0.077380952,0.069444444,0.365079365,0.43452381,0.48015873,0.588785047,0.282051282,0.4,0.315217391,1467,8.5,0.85,53.6,0.4422578057175834,1.5,-1.2,5.0,29.3,0.0,0.0,22.1,7.1,3.3,2.8
Jamaree Bouyea,F,80.625,imputed,74,180.0,77.0,12,0.333333333,0.25,0.0,0.0,0.416666667,0.416666667,0.583333333,0.75,0.0,0.0,0.2,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Harden,F,92.14,measured,77,220.0,82.75,1295,0.158301158,0.240926641,0.084942085,0.023166023,0.492664093,0.515830116,0.399227799,0.590243902,0.445454545,0.4,0.349529781,2789,8.2,0.82,74.8,0.8400912964606687,9.3,0.5,36.1,27.0,0.0,0.8,7.3,5.2,0.0,0.5
James Johnson,F,100.89,measured,79,240.0,84.0,11,0.363636364,0.090909091,0.272727273,0.0,0.272727273,0.272727273,0.454545455,0.75,0.0,0.0,0.0,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamison Battle,G,85.83,imputed,79,220.0,80.0,347,0.11815562,0.07204611,0.063400576,0.311239193,0.435158501,0.746397695,0.190201729,0.536585366,0.454545455,0.407407407,0.40397351,1042,2.9,0.29,71.0,0.1849358584939504,6.4,-1.5,0.0,3.7,4.5,0.0,39.1,6.6,6.9,11.3
Jarace Walker,G,108.14,measured,79,235.0,86.5,360,0.225,0.180555556,0.080555556,0.127777778,0.383333333,0.511111111,0.405555556,0.567901235,0.448275862,0.413043478,0.405797101,1187,4.5,0.45,52.6,0.2688201238711202,9.1,0.2,4.3,15.8,2.6,0.0,37.7,4.9,5.4,0.0
Jared Butler,G,80.625,imputed,75,193.0,76.0,453,0.236203091,0.304635762,0.086092715,0.08388521,0.289183223,0.373068433,0.540838852,0.672897196,0.461538462,0.447368421,0.328244275,1044,8.4,0.84,62.3,0.6034197895992607,5.8,-0.6,12.35,39.35,0.0,0.0,12.8,3.2,0.0,0.0
Jared McCain,F-C,73.93,measured,75,195.0,75.5,274,0.255474453,0.193430657,0.065693431,0.109489051,0.375912409,0.48540146,0.448905109,0.585714286,0.5,0.333333333,0.398058252,592,4.1,0.41,71.2,0.4856825993903326,7.2,-1.8,6.5,29.8,0.0,0.0,26.5,4.8,0.0,5.1
Jared Rhoden,F,80.625,imputed,78,210.0,83.0,87,0.471264368,0.057471264,0.022988506,0.206896552,0.24137931,0.448275862,0.528735632,0.682926829,0.0,0.444444444,0.19047619,227,3.2,0.32,56.07222222222222,0.3152600572727311,3.8,0.1448598130841121,0.0,0.0,0.0,0.0,32.3,11.1,0.0,0.0
Jaren Jackson Jr.,C,95.17,imputed,82,242.0,89.25,1213,0.164056059,0.455070074,0.060181369,0.069249794,0.247320692,0.316570486,0.619126134,0.64321608,0.465753425,0.392857143,0.376666667,2207,2.6,0.26,61.1,0.5084344689514594,6.7,2.1,13.3,4.3,4.6,15.4,29.5,1.6,3.1,2.6
Jarred Vanderbilt,G,85.83,imputed,80,214.0,85.0,121,0.652892562,0.082644628,0.0,0.214876033,0.041322314,0.256198347,0.73553719,0.607594937,0.0,0.346153846,0.0,581,4.2,0.42,35.4,0.123206172875881,1.4,1.5,0.0,0.0,8.3,0.0,25.0,0.0,22.6,0.0
Jarrett Allen,C-F,95.76,measured,81,243.0,89.25,640,0.6703125,0.290625,0.03125,0.003125,0.0046875,0.0078125,0.9609375,0.771561772,0.55,0.0,0.0,2296,3.6,0.36,34.1,0.2073186697210461,4.5,2.2,0.0,0.0,28.9,4.2,2.2,0.0,29.4,0.0
Javonte Green,C,80.625,imputed,76,205.0,82.0,287,0.351916376,0.135888502,0.020905923,0.243902439,0.24738676,0.491289199,0.487804878,0.633663366,0.0,0.314285714,0.338028169,1258,2.9,0.29,48.0,0.0899104678618576,1.5,0.9,0.0,0.0,4.0,0.0,44.2,0.0,10.4,0.0
Jaxson Hayes,G-F,81.12,measured,84,220.0,87.5,223,0.807174888,0.170403587,0.00896861,0.004484305,0.00896861,0.013452915,0.977578475,0.805555556,0.5,0.0,0.0,1093,3.2,0.32,18.6,0.1152323803364806,4.4,2.1,0.0,0.0,24.8,0.0,0.0,0.0,36.2,0.0
Jay Huff,G,93.27,imputed,85,240.0,87.0,305,0.259016393,0.055737705,0.032786885,0.163934426,0.48852459,0.652459016,0.314754098,0.810126582,0.3,0.36,0.416107383,748,2.0,0.2,68.5,0.2966836762147832,8.1,0.3,0.0,0.0,11.5,0.0,40.3,0.0,9.0,0.0
Jaylen Brown,G,84.81,imputed,78,223.0,83.75,1118,0.272808587,0.263864043,0.143112701,0.063506261,0.256708408,0.320214669,0.53667263,0.675409836,0.4,0.436619718,0.296167247,2158,5.3,0.53,54.7,0.6254786947863387,3.5,-0.8,15.4,17.4,0.9,10.1,16.6,4.8,2.8,4.7
Jaylen Clark,F,80.625,imputed,77,205.0,81.0,120,0.358333333,0.183333333,0.033333333,0.241666667,0.166666667,0.408333333,0.541666667,0.511627907,0.25,0.413793103,0.5,522,3.6,0.36,58.7,0.1091594840549666,5.3,0.1,0.0,0.0,0.0,0.0,38.6,0.0,9.0,0.0
Jaylen Martin,F,80.625,imputed,78,216.0,83.0,74,0.364864865,0.256756757,0.067567568,0.094594595,0.216216216,0.310810811,0.621621622,0.703703704,0.2,0.142857143,0.375,239,3.5,0.35,56.07222222222222,0.1982058629829027,1.4,0.1448598130841121,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Wells,G-F,78.78,measured,80,,79.25,676,0.168639053,0.153846154,0.097633136,0.227810651,0.352071006,0.579881657,0.322485207,0.692982456,0.409090909,0.363636364,0.344537815,2043,3.6,0.36,63.6,0.2104055224663542,3.3,-1.2,6.1,3.4,0.0,0.0,46.0,0.0,5.9,2.6
Jaylin Williams,F-G,80.25,measured,81,240.0,85.0,221,0.176470588,0.076923077,0.054298643,0.104072398,0.583710407,0.687782805,0.253393665,0.641025641,0.333333333,0.608695652,0.364341085,784,8.2,0.82,61.5,0.2917550726062288,9.4,1.8,0.0,0.0,20.4,0.0,35.7,0.0,8.9,0.0
Jaylon Tyson,G,86.53,measured,78,215.0,80.0,149,0.342281879,0.208053691,0.060402685,0.181208054,0.208053691,0.389261745,0.55033557,0.549019608,0.333333333,0.333333333,0.35483871,453,4.6,0.46,59.91,0.2725160248680691,3.2,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jayson Tatum,G,89.825,imputed,80,210.0,83.0,1465,0.233447099,0.124914676,0.144709898,0.030716724,0.466211604,0.496928328,0.358361775,0.719298246,0.396226415,0.444444444,0.336749634,2624,6.4,0.64,67.3,0.7613506577174004,9.2,0.7,25.9,28.6,3.9,7.3,10.0,1.8,2.8,2.9
Jeff Dowtin Jr.,F,80.625,imputed,75,185.0,78.0,230,0.260869565,0.239130435,0.195652174,0.073913043,0.230434783,0.304347826,0.5,0.583333333,0.466666667,0.411764706,0.396226415,621,6.5,0.65,55.0,0.3742133915783673,3.5,-0.7,19.2,30.6,0.0,0.0,18.1,4.9,0.0,0.0
Jeff Green,F,98.54,measured,80,235.0,85.25,121,0.140495868,0.107438017,0.099173554,0.355371901,0.297520661,0.652892562,0.247933884,0.764705882,0.833333333,0.372093023,0.361111111,396,3.2,0.32,56.07222222222222,0.1863349956846961,7.4,0.1448598130841121,0.0,0.0,8.5,0.0,48.6,0.0,0.0,0.0
Jerami Grant,F,85.83,imputed,79,213.0,86.75,574,0.256097561,0.132404181,0.097560976,0.200348432,0.31358885,0.513937282,0.388501742,0.462585034,0.357142857,0.373913043,0.361111111,1524,3.1,0.31,67.4,0.2950833652621802,6.2,-0.4,6.9,8.6,0.0,5.2,34.5,7.5,2.3,9.2
