player_name,ath__athleticism_score,stature__height_inches,stature__weight_lbs,stature__wingspan_in,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,pass__minutes,pass__passer_rating,pass__passing_score,shoot__quality,usage__creation_score,portability__score,defense__crafted_dpm,playstyle__iso_freq,playstyle__pr_handler_freq,playstyle__pr_roll_freq,playstyle__post_freq,playstyle__spotup_freq,playstyle__handoff_freq,playstyle__cut_freq,playstyle__offscreen_freq,dominance__cpm,position,ath__athleticism_source,pca1,pca2,pca3,cluster_k9,umap1,umap2,size_score,playstyle_variety,playstyle_variety_raw,playstyle_variety_score,size_height_pct,size_wing_pct,shooting_score,creation_score,passing_score,defense_score,portability_score,unicorn_score,unicorn_percentile,is_unicorn,dominance_score,stature__height_inches_pct,stature__wingspan_in_pct,shoot__quality_pct,usage__creation_score_pct,pass__passer_rating_pct,defense__crafted_dpm_pct,portability__score_pct,dominance__cpm_pct,playstyle_variety_pct
Miles McBride,82.56,74,195,80.75,547,0.166361974,0.104204753,0.15904936,0.166361974,0.398537477,0.564899452,0.270566728,0.505494505,0.494252874,0.373626374,0.371559633,1593,6.1,0.61,63.7,0.301911415,6.7,0.7,8.2,19.1,0.0,0.0,31.6,7.3,0.0,0.0,0.8,G,measured,-3.442687408212829,0.6687988830253976,0.3453590274502964,3,17.307959,-8.728032,0.19662921348314605,4,4,0.6713483146067416,0.07677902621722846,0.31647940074906367,0.7874531835205992,0.5973782771535581,0.7874531835205992,0.7153558052434457,0.7865168539325843,0.6118913857677902,0.7921348314606742,False,0.7453183520599251,0.07677902621722846,0.31647940074906367,0.7874531835205992,0.5973782771535581,0.7874531835205992,0.7153558052434457,0.7865168539325843,0.7453183520599251,0.6713483146067416
Payton Pritchard,80.625,73,195,76.0,866,0.150115473,0.065819861,0.061200924,0.120092379,0.593533487,0.713625866,0.215935335,0.753846154,0.452830189,0.461538462,0.402723735,2271,5.9,0.59,75.4,0.400981384,8.5,-0.3,7.6,17.2,0.0,0.0,33.1,0.0,0.0,5.5,2.3,G,imputed,-4.726716606117971,1.024150624090484,1.828922116714956,1,16.829912,-9.117209,0.04073033707865169,4,4,0.6713483146067416,0.03464419475655431,0.04681647940074907,0.9672284644194756,0.7602996254681648,0.7659176029962547,0.26779026217228463,0.9232209737827716,0.6155430711610487,0.795880149812734,False,0.9147940074906367,0.03464419475655431,0.04681647940074907,0.9672284644194756,0.7602996254681648,0.7659176029962547,0.26779026217228463,0.9232209737827716,0.9147940074906367,0.6713483146067416
Shai Gilgeous-Alexander,80.625,78,195,83.5,1656,0.254830918,0.272342995,0.210144928,0.009057971,0.253019324,0.262077295,0.527173913,0.696682464,0.5,0.333333333,0.377088305,2598,6.5,0.65,75.4,0.943385538,6.6,1.8,25.1,34.2,0.0,4.1,6.7,0.0,0.0,0.0,8.3,G,imputed,-1.9465589723655077,8.261424590606682,1.5973736561515541,7,15.422453,-7.298861,0.5346441947565543,3,3,0.3267790262172285,0.4438202247191011,0.6254681647940075,0.9672284644194756,0.9943820224719101,0.8192883895131086,0.9044943820224719,0.7696629213483146,0.8204119850187266,0.9850187265917603,True,0.99812734082397,0.4438202247191011,0.6254681647940075,0.9672284644194756,0.9943820224719101,0.8192883895131086,0.9044943820224719,0.7696629213483146,0.99812734082397,0.3267790262172285
Taran Armstrong,80.625,78,195,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.2796875000000005,0.52796875,59.91,0.0,5.0,-0.146052632,5.752131782965116,19.450581395348838,0.0,0.0,25.488372093023255,5.338953488372093,0.0,0.0,-0.125,G,imputed,-0.3438654896491719,-2.128008556605643,-4.183322245191921,8,21.200409,-8.918893,0.348314606741573,4,4,0.6713483146067416,0.4438202247191011,0.25280898876404495,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.48314606741573035,0.4004681647940075,0.21910112359550563,False,0.4307116104868914,0.4438202247191011,0.25280898876404495,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.48314606741573035,0.4307116104868914,0.6713483146067416
Tristen Newton,69.94,77,195,80.0,8,0.125,0.5,0.0,0.0,0.375,0.375,0.625,1.0,0.0,0.0,0.0,0,5.2796875000000005,0.52796875,59.91,0.0,5.0,-0.146052632,5.752131782965116,19.450581395348838,0.0,0.0,25.488372093023255,5.338953488372093,0.0,0.0,-0.125,G,measured,0.09009997767580269,-0.3468802895141811,-4.0795933788845815,0,20.759226,-8.471187,0.2841760299625468,4,4,0.6713483146067416,0.3155430711610487,0.25280898876404495,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.48314606741573035,0.38764044943820225,0.19194756554307116,False,0.4307116104868914,0.3155430711610487,0.25280898876404495,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.48314606741573035,0.4307116104868914,0.6713483146067416
Ty Jerome,72.49,77,195,76.0,618,0.147249191,0.338187702,0.105177994,0.063106796,0.343042071,0.406148867,0.485436893,0.538461538,0.584615385,0.487179487,0.433962264,1392,6.7,0.67,76.3,0.605701058,6.1,-0.4,5.5,42.9,0.0,0.0,21.5,3.5,0.0,0.0,2.0,G-F,measured,-3.552785536697253,3.2328068355002166,-1.324463547373673,7,17.860792,-7.9065733,0.18117977528089887,3,3,0.3267790262172285,0.3155430711610487,0.04681647940074907,0.9765917602996255,0.9232209737827716,0.8436329588014981,0.24719101123595505,0.6919475655430711,0.6547284644194756,0.8670411985018727,False,0.8932584269662921,0.3155430711610487,0.04681647940074907,0.9765917602996255,0.9232209737827716,0.8436329588014981,0.24719101123595505,0.6919475655430711,0.8932584269662921,0.3267790262172285
TyTy Washington Jr.,80.625,75,195,80.0,45,0.022222222,0.311111111,0.2,0.177777778,0.288888889,0.466666667,0.333333333,1.0,0.333333333,0.25,0.153846154,118,6.7,0.67,59.91,0.319261626,0.2,-0.146052632,5.752131782965116,19.450581395348838,0.0,0.0,25.488372093023255,5.338953488372093,0.0,0.0,-0.125,G,imputed,-1.692923614996638,0.3256092376298537,-2.534096278290368,3,20.534645,-8.28226,0.1947565543071161,4,4,0.6713483146067416,0.13670411985018727,0.25280898876404495,0.6207865168539326,0.6348314606741573,0.8436329588014981,0.3642322097378277,0.015917602996254682,0.48993445692883897,0.5318352059925093,False,0.4307116104868914,0.13670411985018727,0.25280898876404495,0.6207865168539326,0.6348314606741573,0.8436329588014981,0.3642322097378277,0.015917602996254682,0.4307116104868914,0.6713483146067416
Tyler Herro,80.625,77,195,75.25,1378,0.165457184,0.251814224,0.096516691,0.058780842,0.425979681,0.484760522,0.417271408,0.653508772,0.436090226,0.456790123,0.364565588,2725,6.4,0.64,77.3,0.672087858,7.4,-1.2,0.0,33.1,0.0,0.0,17.7,10.1,0.0,7.7,1.2,G,imputed,-4.495807962548208,3.9458594844248887,0.6400476748746691,7,16.514961,-7.3392315,0.17228464419475656,5,5,0.9054307116104869,0.3155430711610487,0.02902621722846442,0.9812734082397003,0.947565543071161,0.8071161048689138,0.10112359550561797,0.8277153558052435,0.6617041198501872,0.8726591760299626,False,0.8117977528089888,0.3155430711610487,0.02902621722846442,0.9812734082397003,0.947565543071161,0.8071161048689138,0.10112359550561797,0.8277153558052435,0.8117977528089888,0.9054307116104869
Tyler Kolek,75.1,74,195,74.75,82,0.182926829,0.207317073,0.036585366,0.134146341,0.426829268,0.56097561,0.390243902,0.4,0.666666667,0.363636364,0.285714286,296,9.8,0.98,56.07222222,0.383655435,2.9,0.144859813,0.0,10.146747967479675,4.869105691056911,0.0,28.95609756097561,0.0,6.628861788617886,0.0,-0.009009009,F,measured,-2.6544963073357146,0.36426616638118336,-2.4896085513075814,3,18.444746,-8.858445,0.045880149812734076,3,3,0.3267790262172285,0.07677902621722846,0.0149812734082397,0.41292134831460675,0.7434456928838952,0.9925093632958801,0.5749063670411985,0.29119850187265917,0.5219569288389513,0.6479400749063671,False,0.5702247191011236,0.07677902621722846,0.0149812734082397,0.41292134831460675,0.7434456928838952,0.9925093632958801,0.5749063670411985,0.29119850187265917,0.5702247191011236,0.3267790262172285
Vit Krejci,80.625,80,195,83.0,292,0.147260274,0.126712329,0.020547945,0.157534247,0.547945205,0.705479452,0.273972603,0.720930233,0.5,0.543478261,0.40625,1153,7.6,0.76,60.3,0.227748756,9.5,0.0,0.0,13.5,0.0,0.0,31.8,10.2,5.2,0.0,-0.6,F,imputed,-3.01456269228407,-0.7231290897040415,1.4584800674666305,1,16.519592,-10.959802,0.6235955056179776,4,4,0.6713483146067416,0.6750936329588015,0.5720973782771536,0.6947565543071161,0.43258426966292135,0.9213483146067416,0.4756554307116105,0.9962546816479401,0.594241573033708,0.7659176029962547,False,0.2958801498127341,0.6750936329588015,0.5720973782771536,0.6947565543071161,0.43258426966292135,0.9213483146067416,0.4756554307116105,0.9962546816479401,0.2958801498127341,0.6713483146067416
Kyle Lowry,80.625,72,196,74.0,117,0.051282051,0.11965812,0.076923077,0.170940171,0.564102564,0.735042735,0.170940171,0.666666667,0.333333333,0.35,0.333333333,659,9.1,0.91,57.4,0.154369955,7.6,1.3,0.0,17.5,0.0,0.0,35.7,6.5,0.0,0.0,-0.8,G,imputed,-4.238733621790447,-0.9214269026507472,-1.1952863349372402,3,18.303473,-9.072471,0.010299625468164795,3,3,0.3267790262172285,0.011235955056179775,0.009363295880149813,0.5074906367041199,0.2565543071161049,0.9850187265917603,0.8380149812734082,0.8586142322097379,0.43609550561797755,0.34269662921348315,False,0.2743445692883895,0.011235955056179775,0.009363295880149813,0.5074906367041199,0.2565543071161049,0.9850187265917603,0.8380149812734082,0.8586142322097379,0.2743445692883895,0.3267790262172285
Tyus Jones,70.83,73,196,77.0,683,0.083455344,0.244509517,0.084919473,0.218155198,0.368960469,0.587115666,0.327964861,0.754385965,0.396551724,0.476510067,0.376984127,2174,9.1,0.91,71.8,0.411980036,8.2,-1.9,2.6,28.0,0.0,0.0,41.8,2.2,0.0,0.0,-1.1,G,measured,-4.852486752852696,1.5094949333366958,-0.5388025060785008,3,18.01449,-8.928951,0.05711610486891386,2,2,0.09363295880149813,0.03464419475655431,0.07958801498127341,0.9129213483146067,0.7715355805243446,0.9850187265917603,0.031835205992509365,0.8810861423220974,0.49194756554307106,0.5393258426966292,False,0.2350187265917603,0.03464419475655431,0.07958801498127341,0.9129213483146067,0.7715355805243446,0.9850187265917603,0.031835205992509365,0.8810861423220974,0.2350187265917603,0.09363295880149813
Andrew Wiggins,85.83,78,197,84.0,839,0.231227652,0.241954708,0.112038141,0.071513707,0.343265793,0.414779499,0.47318236,0.577319588,0.414893617,0.416666667,0.364583333,1842,3.8,0.38,58.8,0.450677452,3.7,-0.4,7.35,25.2,0.0,7.6,21.7,0.0,0.0,0.0,-0.4,F,imputed,-1.325015785870581,1.838247168633763,0.4633254623009771,7,16.400604,-8.348148,0.5575842696629214,6,6,0.9850187265917603,0.4438202247191011,0.6713483146067416,0.5337078651685393,0.8071161048689138,0.33239700374531833,0.24719101123595505,0.36235955056179775,0.517556179775281,0.6254681647940075,False,0.32865168539325845,0.4438202247191011,0.6713483146067416,0.5337078651685393,0.8071161048689138,0.33239700374531833,0.24719101123595505,0.36235955056179775,0.32865168539325845,0.9850187265917603
Austin Reaves,71.35,77,197,78.25,1037,0.193828351,0.232401157,0.06171649,0.066538091,0.43876567,0.505303761,0.426229508,0.691542289,0.40625,0.463768116,0.369230769,2550,7.1,0.71,74.4,0.566003665,8.4,-1.0,8.8,30.1,0.0,0.0,20.4,7.4,0.0,0.0,1.6,G,measured,-4.142932976453995,3.4796631288756945,0.4286522008169677,7,16.432001,-7.416816,0.21863295880149813,5,5,0.9054307116104869,0.3155430711610487,0.12172284644194757,0.951310861423221,0.9026217228464419,0.8820224719101124,0.1348314606741573,0.9091760299625468,0.6837078651685393,0.9026217228464419,False,0.8520599250936329,0.3155430711610487,0.12172284644194757,0.951310861423221,0.9026217228464419,0.8820224719101124,0.1348314606741573,0.9091760299625468,0.8520599250936329,0.9054307116104869
Fred VanVleet,80.625,72,197,74.0,759,0.122529644,0.113306983,0.156785244,0.06455863,0.532279315,0.596837945,0.235836627,0.494623656,0.403361345,0.326530612,0.353960396,2111,7.3,0.73,63.8,0.374064242,7.5,1.9,6.4,36.4,0.0,0.0,19.7,6.8,0.0,0.0,2.7,G,imputed,-4.357852814659857,2.5107661870858284,-0.32877722582906166,7,17.589806,-8.384669,0.010299625468164795,4,4,0.6713483146067416,0.011235955056179775,0.009363295880149813,0.7902621722846442,0.7322097378277154,0.8979400749063671,0.9129213483146067,0.8445692883895131,0.6691947565543072,0.8801498127340824,False,0.9325842696629213,0.011235955056179775,0.009363295880149813,0.7902621722846442,0.7322097378277154,0.8979400749063671,0.9129213483146067,0.8445692883895131,0.9325842696629213,0.6713483146067416
Grayson Allen,86.39,75,198,79.25,489,0.151329243,0.116564417,0.016359918,0.202453988,0.513292434,0.715746421,0.267893661,0.635135135,0.25,0.494949495,0.398406375,1544,4.5,0.45,72.1,0.295683843,9.0,-0.8,0.0,9.4,0.0,0.0,46.6,5.7,0.0,8.5,0.2,G,measured,-3.7284171905870003,-1.6301556852705883,2.0519839739184507,1,16.557821,-11.230738,0.15870786516853932,5,5,0.9054307116104869,0.13670411985018727,0.18071161048689138,0.9176029962546817,0.5842696629213483,0.5074906367041199,0.16760299625468164,0.9325842696629213,0.5217696629213483,0.6441947565543071,False,0.6441947565543071,0.13670411985018727,0.18071161048689138,0.9176029962546817,0.5842696629213483,0.5074906367041199,0.16760299625468164,0.9325842696629213,0.6441947565543071,0.9054307116104869
Jaden Hardy,80.625,75,198,81.0,414,0.188405797,0.214975845,0.120772947,0.118357488,0.355072464,0.473429952,0.403381643,0.564102564,0.32,0.387755102,0.387755102,907,2.7,0.27,56.8,0.45679729,1.1,-2.0,9.0,24.8,0.0,0.0,31.4,4.9,0.0,0.0,-3.2,G,imputed,-2.656378663216956,-0.41454408224969547,-1.7367076931480032,3,17.845718,-9.298731,0.24344569288389514,3,3,0.3267790262172285,0.13670411985018727,0.350187265917603,0.49063670411985016,0.8127340823970037,0.16198501872659177,0.026217228464419477,0.10486891385767791,0.3125936329588015,0.035580524344569285,False,0.025280898876404494,0.13670411985018727,0.350187265917603,0.49063670411985016,0.8127340823970037,0.16198501872659177,0.026217228464419477,0.10486891385767791,0.025280898876404494,0.3267790262172285
Julian Phillips,92.66,80,198,83.5,287,0.358885017,0.101045296,0.006968641,0.358885017,0.174216028,0.533101045,0.459930314,0.611650485,0.5,0.398058252,0.18,1123,1.7,0.17,55.0,0.100088537,1.8,0.2,0.0,0.0,3.2,0.0,39.9,0.0,10.9,0.0,-1.1,F,measured,1.156606416662927,-3.7534515137709983,0.849319051645508,2,18.128544,-10.7363,0.6502808988764045,2,2,0.09363295880149813,0.6750936329588015,0.6254681647940075,0.3398876404494382,0.17228464419475656,0.054307116104868915,0.6451310861423221,0.18258426966292135,0.32022471910112366,0.04681647940074907,False,0.2350187265917603,0.6750936329588015,0.6254681647940075,0.3398876404494382,0.17228464419475656,0.054307116104868915,0.6451310861423221,0.18258426966292135,0.2350187265917603,0.09363295880149813
Kevin Huerter,82.02,79,198,79.5,604,0.167218543,0.139072848,0.046357616,0.158940397,0.486754967,0.645695364,0.306291391,0.732673267,0.392857143,0.40625,0.316326531,1679,4.7,0.47,54.8,0.273953782,6.4,0.2,0.0,8.05,0.0,0.0,36.8,12.7,0.0,6.65,0.3,F-C,measured,-2.574739373607954,-0.9306289305779533,1.491218826887196,1,16.578817,-11.0327635,0.38342696629213485,5,5,0.9054307116104869,0.5674157303370787,0.199438202247191,0.3352059925093633,0.5262172284644194,0.5402621722846442,0.6451310861423221,0.7387640449438202,0.5412453183520599,0.6853932584269663,False,0.653558052434457,0.5674157303370787,0.199438202247191,0.3352059925093633,0.5262172284644194,0.5402621722846442,0.6451310861423221,0.7387640449438202,0.653558052434457,0.9054307116104869
Dyson Daniels,78.51,79,199,82.5,923,0.344528711,0.373781148,0.02708559,0.061755146,0.186348862,0.248104009,0.718309859,0.65408805,0.28,0.438596491,0.319767442,2571,6.3,0.63,33.8,0.332883547,2.5,1.9,0.0,15.3,5.4,0.0,23.6,0.0,10.9,0.0,1.5,G,measured,1.0583276618187292,2.6143994894312677,-0.641275896582434,3,15.065786,-8.710928,0.5435393258426966,4,4,0.6713483146067416,0.5674157303370787,0.5196629213483146,0.06367041198501873,0.6573033707865169,0.797752808988764,0.9129213483146067,0.24719101123595505,0.6294007490636703,0.8239700374531835,False,0.8398876404494382,0.5674157303370787,0.5196629213483146,0.06367041198501873,0.6573033707865169,0.797752808988764,0.9129213483146067,0.24719101123595505,0.8398876404494382,0.6713483146067416
MarJon Beauchamp,85.83,79,199,84.75,65,0.230769231,0.123076923,0.2,0.153846154,0.292307692,0.446153846,0.353846154,0.733333333,0.307692308,0.3,0.368421053,156,1.5,0.15,59.91,0.403267787,0.9,-0.146052632,5.752131782965116,19.450581395348838,0.0,0.0,25.488372093023255,5.338953488372093,0.0,0.0,-0.125,G,imputed,-0.6262348077299125,-1.3675624875465047,-0.4530530646930237,2,20.116943,-9.504146,0.6460674157303371,4,4,0.6713483146067416,0.5674157303370787,0.7247191011235955,0.6207865168539326,0.7621722846441947,0.03932584269662921,0.3642322097378277,0.08426966292134831,0.4884363295880149,0.5205992509363296,False,0.4307116104868914,0.5674157303370787,0.7247191011235955,0.6207865168539326,0.7621722846441947,0.03932584269662921,0.3642322097378277,0.08426966292134831,0.4307116104868914,0.6713483146067416
Amen Thompson,84.81,79,200,84.0,697,0.512195122,0.259684362,0.097560976,0.077474892,0.050215208,0.1276901,0.771879484,0.719887955,0.382352941,0.37037037,0.142857143,2225,5.8,0.58,36.2,0.306123877,2.0,2.7,7.9,15.8,0.0,0.0,11.5,0.0,17.5,0.0,3.3,G-F,imputed,2.7595183115114152,3.101476985998066,-0.9746721375742511,5,15.021031,-8.694526,0.6193820224719102,4,4,0.6713483146067416,0.5674157303370787,0.6713483146067416,0.07865168539325842,0.6048689138576779,0.7537453183520599,0.9784644194756554,0.2050561797752809,0.6509831460674157,0.8632958801498127,False,0.9569288389513109,0.5674157303370787,0.6713483146067416,0.07865168539325842,0.6048689138576779,0.7537453183520599,0.9784644194756554,0.2050561797752809,0.9569288389513109,0.6713483146067416
Anfernee Simons,80.5,75,200,81.25,1125,0.166222222,0.182222222,0.124444444,0.052444444,0.470222222,0.522666667,0.348444444,0.614973262,0.471428571,0.355932203,0.366729679,2292,5.5,0.55,78.4,0.552289256,6.4,-2.4,15.3,36.9,0.0,0.0,16.2,0.0,0.0,6.0,-1.1,G,measured,-4.420157805914146,3.2055453353390835,-0.15916865931148763,7,16.43345,-7.4938107,0.26170411985018727,5,5,0.9054307116104869,0.13670411985018727,0.38670411985018727,0.9868913857677902,0.8895131086142322,0.7144194756554307,0.016853932584269662,0.7387640449438202,0.5552434456928839,0.7078651685393258,False,0.2350187265917603,0.13670411985018727,0.38670411985018727,0.9868913857677902,0.8895131086142322,0.7144194756554307,0.016853932584269662,0.7387640449438202,0.2350187265917603,0.9054307116104869
Anthony Black,89.32,79,200,79.5,620,0.346774194,0.248387097,0.090322581,0.125806452,0.187096774,0.312903226,0.59516129,0.576744186,0.303571429,0.397435897,0.267241379,1887,5.3,0.53,50.6,0.365345461,2.6,1.4,4.1,31.1,0.0,0.0,22.2,5.4,0.0,0.0,-1.1,G,measured,-0.2700855841479119,1.4291281621224183,-1.2921916401398048,3,16.434404,-8.63798,0.38342696629213485,3,3,0.3267790262172285,0.5674157303370787,0.199438202247191,0.23595505617977527,0.7172284644194756,0.6853932584269663,0.8632958801498127,0.25842696629213485,0.4973782771535581,0.5617977528089888,False,0.2350187265917603,0.5674157303370787,0.199438202247191,0.23595505617977527,0.7172284644194756,0.6853932584269663,0.8632958801498127,0.25842696629213485,0.2350187265917603,0.3267790262172285
Ayo Dosunmu,74.42,77,200,82.25,449,0.423162584,0.138084633,0.017817372,0.171492205,0.249443207,0.420935412,0.561247216,0.663157895,0.25,0.350649351,0.3125,1394,7.5,0.75,54.4,0.320603408,3.8,-1.0,0.0,19.1,0.0,0.0,29.5,5.1,3.8,0.0,-1.7,G,measured,-1.2854680863247525,0.13051274070689228,-1.7578151516176819,3,19.588434,-8.338684,0.40964419475655434,3,3,0.3267790262172285,0.3155430711610487,0.5037453183520599,0.32771535580524347,0.6367041198501873,0.9129213483146067,0.1348314606741573,0.3707865168539326,0.4488295880149813,0.3857677902621723,False,0.14325842696629212,0.3155430711610487,0.5037453183520599,0.32771535580524347,0.6367041198501873,0.9129213483146067,0.1348314606741573,0.3707865168539326,0.14325842696629212,0.3267790262172285
Brandon Miller,85.83,79,200,83.5,491,0.132382892,0.183299389,0.087576375,0.052953157,0.535641548,0.588594705,0.315682281,0.676923077,0.302325581,0.307692308,0.365019011,924,4.0,0.4,72.7,0.550650129,5.8,-1.1,0.0,27.6,0.0,0.0,16.6,7.5,0.0,14.8,-0.9,F,imputed,-3.188349334232354,0.516583207262552,0.6832842210149481,1,16.330872,-11.314286,0.5964419475655431,5,5,0.9054307116104869,0.5674157303370787,0.6254681647940075,0.9279026217228464,0.8838951310861424,0.3642322097378277,0.11704119850187265,0.6451310861423221,0.5721910112359551,0.7378277153558053,False,0.2631086142322097,0.5674157303370787,0.6254681647940075,0.9279026217228464,0.8838951310861424,0.3642322097378277,0.11704119850187265,0.6451310861423221,0.2631086142322097,0.9054307116104869
Chris Boucher,85.83,81,200,88.0,370,0.321621622,0.108108108,0.048648649,0.235135135,0.286486486,0.521621622,0.42972973,0.722689076,0.5,0.390804598,0.339622642,862,1.5,0.15,60.8,0.309473897,6.5,0.0,0.0,0.0,5.5,0.0,38.1,3.2,11.9,0.0,1.4,F,imputed,0.6142315595377434,-2.3420612828846923,2.405845724974105,4,14.990312,-10.031186,0.8464419475655431,3,3,0.3267790262172285,0.7677902621722846,0.9250936329588015,0.7078651685393258,0.6179775280898876,0.03932584269662921,0.4756554307116105,0.7537453183520599,0.5955992509363296,0.7677902621722846,False,0.8295880149812734,0.7677902621722846,0.9250936329588015,0.7078651685393258,0.6179775280898876,0.03932584269662921,0.4756554307116105,0.7537453183520599,0.8295880149812734,0.3267790262172285
Cory Joseph,73.18,74,200,77.5,154,0.12987013,0.097402597,0.077922078,0.162337662,0.525974026,0.688311688,0.227272727,0.5,0.5,0.36,0.37037037,612,7.3,0.73,56.9,0.203186884,6.7,0.0,0.0,19.0,6.7,0.0,41.9,0.0,0.0,0.0,-1.3,G,measured,-3.3670741035271923,-1.52388807101459,-0.8284455645089279,3,18.433773,-9.0702305,0.0852059925093633,3,3,0.3267790262172285,0.07677902621722846,0.09363295880149813,0.49250936329588013,0.37453183520599254,0.8979400749063671,0.4756554307116105,0.7865168539325843,0.4094569288389513,0.25280898876404495,False,0.20224719101123595,0.07677902621722846,0.09363295880149813,0.49250936329588013,0.37453183520599254,0.8979400749063671,0.4756554307116105,0.7865168539325843,0.20224719101123595,0.3267790262172285
Damian Lillard,87.03,74,200,79.75,992,0.202620968,0.102822581,0.166330645,0.04233871,0.481854839,0.524193548,0.305443548,0.606965174,0.478787879,0.404761905,0.376569038,2093,7.1,0.71,83.3,0.727123788,8.3,-0.9,15.4,39.8,0.0,0.0,10.4,10.0,0.0,0.0,3.2,G,measured,-4.76097929890942,4.639458729082042,0.49453427626026875,7,16.139528,-7.1012764,0.14700374531835206,4,4,0.6713483146067416,0.07677902621722846,0.21722846441947566,0.99812734082397,0.9644194756554307,0.8820224719101124,0.149812734082397,0.8960674157303371,0.6904494382022472,0.9101123595505618,False,0.951310861423221,0.07677902621722846,0.21722846441947566,0.99812734082397,0.9644194756554307,0.8820224719101124,0.149812734082397,0.8960674157303371,0.951310861423221,0.6713483146067416
De'Anthony Melton,80.625,75,200,80.5,54,0.166666667,0.148148148,0.037037037,0.074074074,0.574074074,0.648148148,0.314814815,0.444444444,0.0,0.75,0.322580645,121,5.5,0.55,39.91714286,0.496506691,5.6,0.961764706,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.602777778,C,imputed,-1.7399280556451444,-1.5006467572842954,-0.5596714151050366,2,19.087997,-9.518639,0.21956928838951312,1,1,0.019662921348314606,0.13670411985018727,0.30243445692883897,0.10674157303370786,0.8445692883895131,0.7144194756554307,0.7893258426966292,0.6142322097378277,0.5483146067415732,0.6966292134831461,False,0.7134831460674157,0.13670411985018727,0.30243445692883897,0.10674157303370786,0.8445692883895131,0.7144194756554307,0.7893258426966292,0.6142322097378277,0.7134831460674157,0.019662921348314606
Devin Vassell,84.81,77,200,82.0,889,0.168728909,0.132733408,0.214848144,0.119235096,0.363329584,0.482564679,0.301462317,0.62,0.455497382,0.433962264,0.346749226,1983,4.3,0.43,63.3,0.398255267,5.9,-1.3,7.6,19.3,0.0,0.0,30.5,9.4,0.0,0.0,-1.3,G-F,imputed,-3.220701426282419,1.07667685544327,0.7542732542199808,1,16.683594,-8.385623,0.38670411985018727,5,5,0.9054307116104869,0.3155430711610487,0.45786516853932585,0.7771535580524345,0.7565543071161048,0.47846441947565543,0.0898876404494382,0.6601123595505618,0.49573970037453186,0.5543071161048689,False,0.20224719101123595,0.3155430711610487,0.45786516853932585,0.7771535580524345,0.7565543071161048,0.47846441947565543,0.0898876404494382,0.6601123595505618,0.20224719101123595,0.9054307116104869
Drew Peterson,85.83,81,200,82.0,41,0.12195122,0.048780488,0.024390244,0.243902439,0.56097561,0.804878049,0.170731707,0.4,1.0,0.3,0.434782609,186,4.4,0.44,56.07222222,0.138237644,8.3,0.144859813,0.0,10.146747967479675,4.869105691056911,0.0,28.95609756097561,0.0,6.628861788617886,0.0,-0.009009009,F,imputed,-2.06251399201892,-2.797784355552215,1.7211730388386148,4,20.392616,-10.096743,0.6128277153558053,3,3,0.3267790262172285,0.7677902621722846,0.45786516853932585,0.41292134831460675,0.2303370786516854,0.49250936329588013,0.5749063670411985,0.8960674157303371,0.4879681647940075,0.5187265917602997,False,0.5702247191011236,0.7677902621722846,0.45786516853932585,0.41292134831460675,0.2303370786516854,0.49250936329588013,0.5749063670411985,0.8960674157303371,0.5702247191011236,0.3267790262172285
Gabe Vincent,80.625,74,200,78.0,420,0.1,0.095238095,0.069047619,0.266666667,0.466666667,0.733333333,0.195238095,0.642857143,0.517241379,0.392857143,0.331632653,1527,4.1,0.41,56.6,0.14897782,5.1,0.1,0.0,15.9,0.0,0.0,44.6,5.1,0.0,5.3,-1.6,G-F,imputed,-3.5454934265599842,-2.1000237677168454,0.671767778568166,1,17.353315,-11.105527,0.09316479400749064,5,5,0.9054307116104869,0.07677902621722846,0.10955056179775281,0.4887640449438202,0.24531835205992508,0.3801498127340824,0.5056179775280899,0.552434456928839,0.3209269662921348,0.04868913857677903,False,0.15917602996254682,0.07677902621722846,0.10955056179775281,0.4887640449438202,0.24531835205992508,0.3801498127340824,0.5056179775280899,0.552434456928839,0.15917602996254682,0.9054307116104869
