player_name,ath__athleticism_score,stature__height_inches,stature__weight_lbs,stature__wingspan_in,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,pass__minutes,pass__passer_rating,pass__passing_score,shoot__quality,usage__creation_score,portability__score,defense__crafted_dpm,playstyle__iso_freq,playstyle__pr_handler_freq,playstyle__pr_roll_freq,playstyle__post_freq,playstyle__spotup_freq,playstyle__handoff_freq,playstyle__cut_freq,playstyle__offscreen_freq,dominance__cpm,position,ath__athleticism_source,pca1,pca2,pca3,cluster_k9,umap1,umap2,size_score,playstyle_variety,playstyle_variety_raw,playstyle_variety_score,size_height_pct,size_wing_pct,shooting_score,creation_score,passing_score,defense_score,portability_score,unicorn_score,unicorn_percentile,is_unicorn,dominance_score,stature__height_inches_pct,stature__wingspan_in_pct,shoot__quality_pct,usage__creation_score_pct,pass__passer_rating_pct,defense__crafted_dpm_pct,portability__score_pct,dominance__cpm_pct,playstyle_variety_pct,name_key,usg_pct,offensive_load,box_creation
Dyson Daniels,78.51,79,199,82.5,923,0.344528711,0.373781148,0.02708559,0.061755146,0.186348862,0.248104009,0.718309859,0.65408805,0.28,0.438596491,0.319767442,2571,6.3,0.63,33.8,0.332883547,2.5,1.9,3.7,15.3,5.4,0.0,23.6,4.7,10.9,1.2,1.5,G,measured,1.058327662,2.614399489,-0.641275897,3,15.065786,-8.710928,0.543539326,4,4,0.671348315,0.56741573,0.519662921,0.063670412,0.657303371,0.797752809,0.912921348,0.247191011,0.629400749,0.823970037,False,0.83988764,0.56741573,0.519662921,0.063670412,0.657303371,0.797752809,0.912921348,0.247191011,0.83988764,0.671348315,Dyson Daniels,18.2,31.4,3.9
MarJon Beauchamp,85.83,79,199,84.75,65,0.230769231,0.123076923,0.2,0.153846154,0.292307692,0.446153846,0.353846154,0.733333333,0.307692308,0.3,0.368421053,156,1.5,0.15,59.91,0.403267787,0.9,-0.146052632,5.752131783,19.4505814,2.540697674,0.913953488,25.48837209,5.338953488,3.997093023,3.2875,-0.125,G,imputed,-0.626234808,-1.367562488,-0.453053065,2,20.116943,-9.504146,0.646067416,4,4,0.671348315,0.56741573,0.724719101,0.620786517,0.762172285,0.039325843,0.36423221,0.084269663,0.48843633,0.520599251,False,0.43071161,0.56741573,0.724719101,0.620786517,0.762172285,0.039325843,0.36423221,0.084269663,0.43071161,0.671348315,MarJon Beauchamp,24.9,31.4,3.5
Amen Thompson,84.81,79,200,84.0,697,0.512195122,0.259684362,0.097560976,0.077474892,0.050215208,0.1276901,0.771879484,0.719887955,0.382352941,0.37037037,0.142857143,2225,5.8,0.58,36.2,0.306123877,2.0,2.7,7.9,15.8,3.2,0.0,11.5,3.5,17.5,0.0,3.3,G-F,imputed,2.759518312,3.101476986,-0.974672138,5,15.021031,-8.694526,0.619382022,4,4,0.671348315,0.56741573,0.671348315,0.078651685,0.604868914,0.753745318,0.978464419,0.20505618,0.650983146,0.86329588,False,0.956928839,0.56741573,0.671348315,0.078651685,0.604868914,0.753745318,0.978464419,0.20505618,0.956928839,0.671348315,Amen Thompson,17.5,30.2,3.4
Anfernee Simons,80.5,75,200,81.25,1125,0.166222222,0.182222222,0.124444444,0.052444444,0.470222222,0.522666667,0.348444444,0.614973262,0.471428571,0.355932203,0.366729679,2292,5.5,0.55,78.4,0.552289256,6.4,-2.4,15.3,36.9,0.0,0.0,16.2,5.1,0.0,6.0,-1.1,G,measured,-4.420157806,3.205545335,-0.159168659,7,16.43345,-7.4938107,0.26170412,5,5,0.905430712,0.13670412,0.38670412,0.986891386,0.889513109,0.714419476,0.016853933,0.738764045,0.555243446,0.707865169,False,0.235018727,0.13670412,0.38670412,0.986891386,0.889513109,0.714419476,0.016853933,0.738764045,0.235018727,0.905430712,Anfernee Simons,24.6,43.2,7.1
Anthony Black,89.32,79,200,79.5,620,0.346774194,0.248387097,0.090322581,0.125806452,0.187096774,0.312903226,0.59516129,0.576744186,0.303571429,0.397435897,0.267241379,1887,5.3,0.53,50.6,0.365345461,2.6,1.4,4.1,31.1,1.9,0.0,22.2,5.4,3.9,1.4,-1.1,G,measured,-0.270085584,1.429128162,-1.29219164,3,16.434404,-8.63798,0.383426966,3,3,0.326779026,0.56741573,0.199438202,0.235955056,0.717228464,0.685393258,0.86329588,0.258426966,0.497378277,0.561797753,False,0.235018727,0.56741573,0.199438202,0.235955056,0.717228464,0.685393258,0.86329588,0.258426966,0.235018727,0.326779026,Anthony Black,19.6,32.9,4.2
Ayo Dosunmu,74.42,77,200,82.25,449,0.423162584,0.138084633,0.017817372,0.171492205,0.249443207,0.420935412,0.561247216,0.663157895,0.25,0.350649351,0.3125,1394,7.5,0.75,54.4,0.320603408,3.8,-1.0,0.0,19.1,0.0,0.0,29.5,5.1,3.8,0.0,-1.7,G,measured,-1.285468086,0.130512741,-1.757815152,3,19.588434,-8.338684,0.409644195,3,3,0.326779026,0.315543071,0.503745318,0.327715356,0.63670412,0.912921348,0.134831461,0.370786517,0.448829588,0.38576779,False,0.143258427,0.315543071,0.503745318,0.327715356,0.63670412,0.912921348,0.134831461,0.370786517,0.143258427,0.326779026,Ayo Dosunmu,16.6,31.4,4.2
Brandon Miller,85.83,79,200,83.5,491,0.132382892,0.183299389,0.087576375,0.052953157,0.535641548,0.588594705,0.315682281,0.676923077,0.302325581,0.307692308,0.365019011,924,4.0,0.4,72.7,0.550650129,5.8,-1.1,6.1,27.6,3.7,0.0,16.6,7.5,0.0,14.8,-0.9,F,imputed,-3.188349334,0.516583207,0.683284221,1,16.330872,-11.314286,0.596441948,5,5,0.905430712,0.56741573,0.625468165,0.927902622,0.883895131,0.36423221,0.117041199,0.645131086,0.572191011,0.737827715,False,0.263108614,0.56741573,0.625468165,0.927902622,0.883895131,0.36423221,0.117041199,0.645131086,0.263108614,0.905430712,Brandon Miller,27.7,41.3,5.9
Chris Boucher,85.83,81,200,88.0,370,0.321621622,0.108108108,0.048648649,0.235135135,0.286486486,0.521621622,0.42972973,0.722689076,0.5,0.390804598,0.339622642,862,1.5,0.15,60.8,0.309473897,6.5,0.0,0.0,0.0,5.5,0.0,38.1,3.2,11.9,0.0,1.4,F,imputed,0.61423156,-2.342061283,2.405845725,4,14.990312,-10.031186,0.846441948,3,3,0.326779026,0.767790262,0.925093633,0.707865169,0.617977528,0.039325843,0.475655431,0.753745318,0.595599251,0.767790262,False,0.829588015,0.767790262,0.925093633,0.707865169,0.617977528,0.039325843,0.475655431,0.753745318,0.829588015,0.326779026,Chris Boucher,21.2,27.6,2.3
Cory Joseph,73.18,74,200,77.5,154,0.12987013,0.097402597,0.077922078,0.162337662,0.525974026,0.688311688,0.227272727,0.5,0.5,0.36,0.37037037,612,7.3,0.73,56.9,0.203186884,6.7,0.0,0.0,19.0,6.7,0.0,41.9,0.0,0.0,0.0,-1.3,G,measured,-3.367074104,-1.523888071,-0.828445565,3,18.433773,-9.0702305,0.085205993,3,3,0.326779026,0.076779026,0.093632959,0.492509363,0.374531835,0.897940075,0.475655431,0.786516854,0.409456929,0.252808989,False,0.202247191,0.076779026,0.093632959,0.492509363,0.374531835,0.897940075,0.475655431,0.786516854,0.202247191,0.326779026,Cory Joseph,12.8,25.4,2.6
Damian Lillard,87.03,74,200,79.75,992,0.202620968,0.102822581,0.166330645,0.04233871,0.481854839,0.524193548,0.305443548,0.606965174,0.478787879,0.404761905,0.376569038,2093,7.1,0.71,83.3,0.727123788,8.3,-0.9,15.4,39.8,0.0,0.0,10.4,10.0,0.8,3.0,3.2,G,measured,-4.760979299,4.639458729,0.494534276,7,16.139528,-7.1012764,0.147003745,4,4,0.671348315,0.076779026,0.217228464,0.998127341,0.964419476,0.882022472,0.149812734,0.896067416,0.690449438,0.91011236,False,0.951310861,0.076779026,0.217228464,0.998127341,0.964419476,0.882022472,0.149812734,0.896067416,0.951310861,0.671348315,Damian Lillard,27.8,51.4,11.0
De'Anthony Melton,80.625,75,200,80.5,54,0.166666667,0.148148148,0.037037037,0.074074074,0.574074074,0.648148148,0.314814815,0.444444444,0.0,0.75,0.322580645,121,5.5,0.55,39.91714286,0.496506691,5.6,0.961764706,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.602777778,C,imputed,-1.739928056,-1.500646757,-0.559671415,2,19.087997,-9.518639,0.219569288,1,1,0.019662921,0.13670412,0.302434457,0.106741573,0.844569288,0.714419476,0.789325843,0.61423221,0.548314607,0.696629213,False,0.713483146,0.13670412,0.302434457,0.106741573,0.844569288,0.714419476,0.789325843,0.61423221,0.713483146,0.019662921,De'Anthony Melton,23.5,39.5,6.2
Devin Vassell,84.81,77,200,82.0,889,0.168728909,0.132733408,0.214848144,0.119235096,0.363329584,0.482564679,0.301462317,0.62,0.455497382,0.433962264,0.346749226,1983,4.3,0.43,63.3,0.398255267,5.9,-1.3,7.6,19.3,1.3,0.0,30.5,9.4,2.2,5.2,-1.3,G-F,imputed,-3.220701426,1.076676855,0.754273254,1,16.683594,-8.385623,0.38670412,5,5,0.905430712,0.315543071,0.457865169,0.777153558,0.756554307,0.478464419,0.08988764,0.66011236,0.4957397,0.554307116,False,0.202247191,0.315543071,0.457865169,0.777153558,0.756554307,0.478464419,0.08988764,0.66011236,0.202247191,0.905430712,Devin Vassell,22.1,33.8,4.1
Drew Peterson,85.83,81,200,82.0,41,0.12195122,0.048780488,0.024390244,0.243902439,0.56097561,0.804878049,0.170731707,0.4,1.0,0.3,0.434782609,186,4.4,0.44,56.07222222,0.138237644,8.3,0.144859813,4.734146341,10.14674797,4.869105691,2.391056911,28.95609756,4.095528455,6.628861789,2.710162602,-0.009009009,F,imputed,-2.062513992,-2.797784356,1.721173039,4,20.392616,-10.096743,0.612827715,3,3,0.326779026,0.767790262,0.457865169,0.412921348,0.230337079,0.492509363,0.574906367,0.896067416,0.487968165,0.518726592,False,0.570224719,0.767790262,0.457865169,0.412921348,0.230337079,0.492509363,0.574906367,0.896067416,0.570224719,0.326779026,Drew Peterson,12.5,19.4,1.5
Gabe Vincent,80.625,74,200,78.0,420,0.1,0.095238095,0.069047619,0.266666667,0.466666667,0.733333333,0.195238095,0.642857143,0.517241379,0.392857143,0.331632653,1527,4.1,0.41,56.6,0.14897782,5.1,0.1,5.1,15.9,2.5,0.0,44.6,5.1,2.5,5.3,-1.6,G-F,imputed,-3.545493427,-2.100023768,0.671767779,1,17.353315,-11.105527,0.093164794,5,5,0.905430712,0.076779026,0.109550562,0.488764045,0.245318352,0.380149813,0.505617978,0.552434457,0.320926966,0.048689139,False,0.15917603,0.076779026,0.109550562,0.488764045,0.245318352,0.380149813,0.505617978,0.552434457,0.15917603,0.905430712,Gabe Vincent,13.5,20.3,1.2
Gradey Dick,81.15,79,200,80.75,647,0.244204019,0.112828439,0.139103555,0.136012365,0.366306028,0.502318393,0.357032457,0.525316456,0.422222222,0.340909091,0.35443038,1587,2.3,0.23,68.5,0.323374677,3.0,-1.7,0.0,8.6,1.3,0.0,27.3,9.4,7.0,15.2,-2.8,G-F,measured,-2.597906495,-1.368756511,0.717179565,1,16.722054,-11.611808,0.441947566,5,5,0.905430712,0.56741573,0.316479401,0.878277154,0.642322097,0.101123596,0.051498127,0.302434457,0.392275281,0.20411985,False,0.04588015,0.56741573,0.316479401,0.878277154,0.642322097,0.101123596,0.051498127,0.302434457,0.04588015,0.905430712,Gradey Dick,21.0,28.8,2.7
Jamal Shead,82.34,73,200,75.0,504,0.212301587,0.267857143,0.077380952,0.069444444,0.365079365,0.43452381,0.48015873,0.588785047,0.282051282,0.4,0.315217391,1467,8.5,0.85,53.6,0.442257806,1.5,-1.2,5.0,29.3,0.0,0.0,22.1,7.1,3.3,2.8,-3.0,G,measured,-3.059349721,1.855922236,-3.235695764,3,18.6304,-7.798275,0.028089888,3,3,0.326779026,0.034644195,0.021535581,0.314606742,0.799625468,0.970037453,0.101123596,0.148876404,0.381601124,0.177902622,False,0.034644195,0.034644195,0.021535581,0.314606742,0.799625468,0.970037453,0.101123596,0.148876404,0.034644195,0.326779026,Jamal Shead,18.6,40.1,6.2
Jevon Carter,78.92,73,200,76.25,146,0.102739726,0.089041096,0.089041096,0.171232877,0.547945205,0.719178082,0.191780822,0.533333333,0.461538462,0.4,0.3125,321,5.4,0.54,56.07222222,0.392036461,6.1,0.144859813,4.734146341,10.14674797,4.869105691,2.391056911,28.95609756,4.095528455,6.628861789,2.710162602,-0.009009009,F,measured,-3.122731833,-1.312074581,-0.456794954,3,18.77765,-9.333577,0.048220974,3,3,0.326779026,0.034644195,0.061797753,0.412921348,0.747191011,0.703183521,0.574906367,0.691947566,0.499812734,0.571161049,False,0.570224719,0.034644195,0.061797753,0.412921348,0.747191011,0.703183521,0.574906367,0.691947566,0.570224719,0.326779026,Jevon Carter,21.0,34.9,4.1
Johnny Furphy,70.04,80,200,80.0,92,0.336956522,0.097826087,0.02173913,0.239130435,0.304347826,0.543478261,0.434782609,0.548387097,0.0,0.363636364,0.25,379,2.9,0.29,59.91,0.112491213,1.4,-0.146052632,5.752131783,19.4505814,2.540697674,0.913953488,25.48837209,5.338953488,3.997093023,3.2875,-0.125,G,measured,-0.971995687,-2.569072443,-1.753369213,2,20.993689,-9.222001,0.463951311,4,4,0.671348315,0.675093633,0.252808989,0.620786517,0.192883895,0.194756554,0.36423221,0.13670412,0.36409176,0.13670412,False,0.43071161,0.675093633,0.252808989,0.620786517,0.192883895,0.194756554,0.36423221,0.13670412,0.43071161,0.671348315,Johnny Furphy,13.0,17.5,0.6
Jordan Goodwin,80.625,75,200,80.0,144,0.1875,0.256944444,0.083333333,0.229166667,0.243055556,0.472222222,0.444444444,0.518518519,0.416666667,0.393939394,0.371428571,543,3.8,0.38,57.8,0.173320032,3.1,0.9,0.0,10.6,5.6,0.0,39.7,0.0,0.0,0.0,-0.4,G,imputed,-0.921283552,-1.979425079,-0.843174803,2,19.272774,-9.892425,0.194756554,3,3,0.326779026,0.13670412,0.252808989,0.514981273,0.288389513,0.332397004,0.766853933,0.312734082,0.355945693,0.110486891,False,0.328651685,0.13670412,0.252808989,0.514981273,0.288389513,0.332397004,0.766853933,0.312734082,0.328651685,0.326779026,Jordan Goodwin,14.1,21.3,1.7
Josh Green,87.44,77,200,81.75,421,0.209026128,0.123515439,0.078384798,0.363420428,0.22327791,0.586698337,0.332541568,0.602272727,0.363636364,0.411764706,0.361702128,1887,3.4,0.34,50.8,0.101492757,2.9,0.1,0.0,7.5,0.0,0.0,39.5,5.6,3.3,7.1,-2.1,G,measured,-1.695636635,-2.698637584,0.910791734,1,17.554451,-10.992096,0.364700375,4,4,0.671348315,0.315543071,0.413857678,0.241573034,0.176029963,0.269662921,0.505617978,0.291198502,0.284222846,0.018726592,False,0.085205993,0.315543071,0.413857678,0.241573034,0.176029963,0.269662921,0.505617978,0.291198502,0.085205993,0.671348315,Josh Green,11.8,17.3,0.8
Kyshawn George,78.42,80,200,82.25,546,0.201465201,0.102564103,0.047619048,0.135531136,0.507326007,0.642857143,0.304029304,0.572727273,0.269230769,0.351351351,0.317689531,1802,4.8,0.48,54.0,0.227906476,3.3,0.8,2.5,16.9,0.0,0.0,29.7,10.1,3.1,2.9,-1.5,F,measured,-2.179085162,-1.03302789,0.156719766,1,17.13551,-10.700229,0.589419476,3,3,0.326779026,0.675093633,0.503745318,0.31835206,0.434456929,0.554307116,0.746254682,0.330524345,0.453089888,0.4082397,False,0.172284644,0.675093633,0.503745318,0.31835206,0.434456929,0.554307116,0.746254682,0.330524345,0.172284644,0.326779026,Kyshawn George,15.9,24.9,2.2
Malik Monk,80.625,75,200,77.0,939,0.197018104,0.250266241,0.096911608,0.056443024,0.397231097,0.453674121,0.447284345,0.616216216,0.406593407,0.452830189,0.308310992,2054,7.0,0.7,68.1,0.570407581,5.1,-1.1,7.9,27.7,1.4,0.0,21.0,11.7,1.8,2.6,-0.4,G,imputed,-3.691226838,3.020093684,-1.023389884,7,16.995663,-7.5656033,0.108146067,4,4,0.671348315,0.13670412,0.079588015,0.871722846,0.904494382,0.872659176,0.117041199,0.552434457,0.542790262,0.691011236,False,0.328651685,0.13670412,0.079588015,0.871722846,0.904494382,0.872659176,0.117041199,0.552434457,0.328651685,0.671348315,Malik Monk,24.6,44.7,7.5
Mason Jones,71.85,76,200,79.0,18,0.166666667,0.388888889,0.0,0.055555556,0.388888889,0.444444444,0.555555556,1.0,0.0,0.0,0.142857143,0,5.2796875,0.52796875,59.91,0.0,5.0,-0.146052632,5.752131783,19.4505814,2.540697674,0.913953488,25.48837209,5.338953488,3.997093023,3.2875,-0.125,G,measured,-0.479582707,-0.846792169,-3.377822169,0,20.674604,-8.538795,0.184456929,4,4,0.671348315,0.212546816,0.156367041,0.620786517,0.064606742,0.647003745,0.36423221,0.483146067,0.367696629,0.147940075,False,0.43071161,0.212546816,0.156367041,0.620786517,0.064606742,0.647003745,0.36423221,0.483146067,0.43071161,0.671348315,Mason Jones,0.0,0.0,0.0
Peyton Watson,78.97,79,200,84.5,428,0.455607477,0.186915888,0.039719626,0.177570093,0.137850467,0.315420561,0.642523364,0.635897436,0.176470588,0.447368421,0.237288136,1656,3.2,0.32,45.0,0.150004463,1.0,1.0,2.2,2.6,6.8,0.0,28.3,0.0,15.5,0.0,-1.4,C,measured,2.051870637,-1.255497346,-0.657948754,2,14.608249,-9.281584,0.638576779,3,3,0.326779026,0.56741573,0.709737828,0.157303371,0.247191011,0.248127341,0.807116105,0.094569288,0.359831461,0.125468165,False,0.186329588,0.56741573,0.709737828,0.157303371,0.247191011,0.248127341,0.807116105,0.094569288,0.186329588,0.326779026,Peyton Watson,13.9,19.7,1.2
Russell Westbrook,79.57,76,200,79.75,831,0.388688327,0.163658243,0.097472924,0.12755716,0.221419976,0.348977136,0.55234657,0.643962848,0.283950617,0.424528302,0.266304348,2092,7.4,0.74,40.2,0.585452457,1.4,-0.9,10.0,20.2,1.1,4.0,18.3,3.8,7.8,1.4,-1.3,G,measured,-1.03927351,2.825568434,-1.657851664,3,17.267456,-8.142063,0.21488764,4,4,0.671348315,0.212546816,0.217228464,0.121722846,0.917602996,0.906367041,0.149812734,0.13670412,0.460346442,0.426966292,False,0.202247191,0.212546816,0.217228464,0.121722846,0.917602996,0.906367041,0.149812734,0.13670412,0.202247191,0.671348315,Russell Westbrook,23.8,45.8,8.3
Trentyn Flowers,91.42,81,200,83.0,11,0.454545455,0.272727273,0.090909091,0.090909091,0.090909091,0.181818182,0.727272727,0.4,0.0,0.0,0.0,0,4.171532847,0.417153285,56.07222222,0.0,5.0,0.144859813,4.734146341,10.14674797,4.869105691,2.391056911,28.95609756,4.095528455,6.628861789,2.710162602,-0.009009009,F,measured,2.533457567,-1.2448572,-3.10463373,0,21.283484,-8.509506,0.66994382,3,3,0.326779026,0.767790262,0.572097378,0.412921348,0.064606742,0.419475655,0.574906367,0.483146067,0.434644195,0.338014981,False,0.570224719,0.767790262,0.572097378,0.412921348,0.064606742,0.419475655,0.574906367,0.483146067,0.570224719,0.326779026,Trentyn Flowers,0.0,0.0,0.0
Tyrese Maxey,80.625,74,200,79.0,1091,0.292392301,0.181484876,0.087992667,0.041246563,0.394133822,0.435380385,0.473877177,0.589341693,0.4375,0.311111111,0.341860465,1960,5.9,0.59,72.3,0.704637176,5.4,-1.7,15.9,33.1,0.0,0.0,11.9,6.8,1.0,5.3,1.4,G,imputed,-3.599123262,4.009260537,-0.807330285,7,16.447441,-7.26265,0.116573034,5,5,0.905430712,0.076779026,0.156367041,0.923220974,0.956928839,0.765917603,0.051498127,0.58988764,0.626264045,0.812734082,False,0.829588015,0.076779026,0.156367041,0.923220974,0.956928839,0.765917603,0.051498127,0.58988764,0.829588015,0.905430712,Tyrese Maxey,29.8,51.1,9.0
Zaccharie Risacher,70.58,80,200,82.5,779,0.337612323,0.168164313,0.052631579,0.187419769,0.254172015,0.441591784,0.505776637,0.619771863,0.390243902,0.438356164,0.292929293,1843,1.7,0.17,52.1,0.300624453,0.7,-1.9,1.2,5.7,3.5,0.0,32.5,6.0,7.7,4.5,-2.8,F,measured,-0.768678275,-1.533138777,-0.168567014,2,17.662064,-10.312138,0.597378277,4,4,0.671348315,0.675093633,0.519662921,0.264044944,0.593632959,0.054307116,0.031835206,0.063670412,0.319569288,0.04494382,False,0.04588015,0.675093633,0.519662921,0.264044944,0.593632959,0.054307116,0.031835206,0.063670412,0.04588015,0.671348315,Zaccharie Risacher,20.9,27.1,2.2
Zach LaVine,82.42,77,200,80.25,1223,0.28045789,0.107113655,0.174161897,0.07686018,0.361406378,0.438266558,0.387571545,0.685131195,0.399061033,0.468085106,0.441176471,2602,4.6,0.46,74.5,0.54967018,6.5,-1.6,15.0,25.5,1.7,3.0,13.6,6.6,4.1,3.0,0.2,G,measured,-3.242783246,3.443594792,1.133365602,7,16.208712,-7.5038066,0.301498127,4,4,0.671348315,0.315543071,0.287453184,0.953183521,0.880149813,0.526217228,0.063670412,0.753745318,0.584831461,0.74906367,False,0.644194757,0.315543071,0.287453184,0.953183521,0.880149813,0.526217228,0.063670412,0.753745318,0.644194757,0.671348315,Zach LaVine,25.3,40.0,7.5
Terence Davis,78.72,76,201,81.0,2,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,5.2796875,0.52796875,59.91,0.0,5.0,-0.146052632,5.752131783,19.4505814,2.540697674,0.913953488,25.48837209,5.338953488,3.997093023,3.2875,-0.125,G,measured,-2.610905966,-1.308734328,-3.209075088,8,20.950947,-9.093644,0.281367041,4,4,0.671348315,0.212546816,0.350187266,0.620786517,0.064606742,0.647003745,0.36423221,0.483146067,0.387078652,0.185393258,False,0.43071161,0.212546816,0.350187266,0.620786517,0.064606742,0.647003745,0.36423221,0.483146067,0.43071161,0.671348315,Terence Davis,0.0,0.0,0.0
Bruce Brown,85.2,76,202,81.0,309,0.32038835,0.333333333,0.084142395,0.13592233,0.122977346,0.258899676,0.653721683,0.616161616,0.384615385,0.404761905,0.263157895,922,4.6,0.46,55.1,0.261292826,2.7,-0.8,5.6,17.9,0.0,0.0,20.9,0.0,14.1,6.7,-3.0,G-F,measured,0.13941786,0.282484342,-2.151565628,2,19.447042,-8.77741,0.281367041,5,5,0.905430712,0.212546816,0.350187266,0.343632959,0.498127341,0.526217228,0.167602996,0.270599251,0.349953184,0.101123596,False,0.034644195,0.212546816,0.350187266,0.343632959,0.498127341,0.526217228,0.167602996,0.270599251,0.034644195,0.905430712,Bruce Brown,17.2,27.1,2.4
Davion Mitchell,80.625,72,202,76.25,476,0.331932773,0.172268908,0.052521008,0.090336134,0.344537815,0.43487395,0.504201681,0.588607595,0.28,0.418604651,0.402439024,2027,8.6,0.86,50.8,0.294342009,5.9,0.7,13.0,27.9,0.0,0.0,26.2,5.1,0.0,0.0,-0.6,G,imputed,-2.864142799,2.352010192,-1.947885428,3,18.071112,-8.151183,0.036516854,4,4,0.671348315,0.011235955,0.061797753,0.241573034,0.580524345,0.974719101,0.715355805,0.66011236,0.476264045,0.486891386,False,0.29588015,0.011235955,0.061797753,0.241573034,0.580524345,0.974719101,0.715355805,0.66011236,0.29588015,0.671348315,Davion Mitchell,13.6,31.1,4.7
Emoni Bates,70.19,81,202,81.0,38,0.105263158,0.0,0.105263158,0.078947368,0.710526316,0.789473684,0.105263158,0.5,0.0,0.666666667,0.333333333,0,4.171532847,0.417153285,56.07222222,0.0,5.0,0.144859813,4.734146341,10.14674797,4.869105691,2.391056911,28.95609756,4.095528455,6.628861789,2.710162602,-0.009009009,F,measured,-2.559921835,-3.24103444,0.195971359,1,20.891918,-9.525229,0.558988764,3,3,0.326779026,0.767790262,0.350187266,0.412921348,0.064606742,0.419475655,0.574906367,0.483146067,0.412453184,0.263108614,False,0.570224719,0.767790262,0.350187266,0.412921348,0.064606742,0.419475655,0.574906367,0.483146067,0.570224719,0.326779026,Emoni Bates,0.0,0.0,0.0
Jaden Springer,91.75,76,202,79.75,90,0.2,0.244444444,0.022222222,0.255555556,0.266666667,0.522222222,0.444444444,0.777777778,0.5,0.173913043,0.333333333,365,5.0,0.5,59.91,0.187415505,1.7,-0.146052632,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,-0.125,G,measured,-0.44154477,-2.224116904,-0.736039404,2,19.317474,-9.967751,0.21488764,1,1,0.019662921,0.212546816,0.217228464,0.620786517,0.329588015,0.595505618,0.36423221,0.170411985,0.370833333,0.15917603,False,0.43071161,0.212546816,0.217228464,0.620786517,0.329588015,0.595505618,0.36423221,0.170411985,0.43071161,0.019662921,Jaden Springer,14.3,23.2,1.7
Jalen Pickett,78.36,74,202,79.25,180,0.122222222,0.155555556,0.161111111,0.211111111,0.344444444,0.555555556,0.277777778,0.727272727,0.275862069,0.447368421,0.370967742,666,8.6,0.86,58.7,0.256971428,8.2,0.0,0.0,19.9,0.0,0.0,34.5,0.0,0.0,0.0,-1.2,G,measured,-3.124701705,-0.179840909,-0.930439847,3,18.301067,-8.959689,0.128745318,2,2,0.093632959,0.076779026,0.18071161,0.529026217,0.490636704,0.974719101,0.475655431,0.881086142,0.452153558,0.397003745,False,0.219101124,0.076779026,0.18071161,0.529026217,0.490636704,0.974719101,0.475655431,0.881086142,0.219101124,0.093632959,Jalen Pickett,13.2,29.4,3.7
Matisse Thybulle,84.81,77,202,83.5,88,0.215909091,0.215909091,0.022727273,0.295454545,0.25,0.545454545,0.431818182,0.684210526,0.0,0.423076923,0.454545455,312,5.4,0.54,56.51612903,0.217533713,5.7,-0.041935484,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,-0.483870968,G-F,imputed,-0.949530324,-2.514500578,-0.046110576,2,19.57878,-10.105806,0.470505618,1,1,0.019662921,0.315543071,0.625468165,0.479400749,0.413857678,0.703183521,0.449438202,0.629213483,0.454868914,0.417602996,False,0.314606742,0.315543071,0.625468165,0.479400749,0.413857678,0.703183521,0.449438202,0.629213483,0.314606742,0.019662921,Matisse Thybulle,14.4,24.3,2.7
Dalano Banton,85.83,80,203,82.25,507,0.317554241,0.187376726,0.057199211,0.094674556,0.339250493,0.433925049,0.504930966,0.552795031,0.310344828,0.395833333,0.308139535,1120,5.7,0.57,51.2,0.498704488,2.6,-0.3,8.4,26.5,0.0,0.0,24.3,5.0,1.6,0.0,-1.4,G,imputed,-1.069623949,0.993617232,-1.335452073,3,19.244862,-8.35364,0.589419476,3,3,0.326779026,0.675093633,0.503745318,0.254681648,0.846441948,0.742509363,0.267790262,0.258426966,0.508005618,0.602996255,False,0.186329588,0.675093633,0.503745318,0.254681648,0.846441948,0.742509363,0.267790262,0.258426966,0.186329588,0.326779026,Dalano Banton,24.1,40.5,5.7
Donte DiVincenzo,91.26,76,203,78.0,593,0.153456998,0.096121417,0.011804384,0.150084317,0.585160202,0.735244519,0.249578415,0.582417582,0.428571429,0.426966292,0.391930836,1606,6.7,0.67,67.4,0.407564361,9.1,0.0,3.3,17.9,0.0,0.0,32.1,8.1,1.5,13.8,0.9,G,measured,-4.321924802,0.021307951,1.994967235,1,16.4605,-11.373558,0.161048689,4,4,0.671348315,0.212546816,0.109550562,0.859550562,0.765917603,0.843632959,0.475655431,0.941947566,0.644101124,0.852059925,False,0.786516854,0.212546816,0.109550562,0.859550562,0.765917603,0.843632959,0.475655431,0.941947566,0.786516854,0.671348315,Donte DiVincenzo,19.4,35.1,5.6
