stature__player_name,stature__height_inches,stature__weight_lbs,stature__wingspan_in,player,ath__player_name,ath__player_id,ath__athleticism_score,ath__athleticism_source,ath__position,shot__player_id,shot__player_name,shot__team,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,port__player_id,port__player_name,port__team,port__position,port__portability_score,port__portability_source,port__age,port__mp,pass__player_name,pass__team,pass__position,pass__minutes,pass__passer_rating,pass__passing_score,usage__player_name,usage__team,usage__pos,usage__mp,usage__usg_pct,usage__offensive_load,usage__box_creation,usage__creation_score
,,,,adam flagler,Adam Flagler,1641745.0,81.44,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,adam flaglersas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adam FlaglerSAS | SG,377.0,377.0,203.0,2.8,0.2799999999999999,Adam FlaglerSAS | SG,,,203.0,21.1,28.5,1.0,0.2850597757932892
Adem Bona,82.0,235.0,87.75,adem bona,Adem Bona,1641737.0,107.43,measured,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,adem bonaphi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adem BonaPHI | C,,,905.0,14.3,16.3,1.2,0.133744729854561
,,,,aj green,AJ Green,1631260.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,aj greenmil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AJ GreenMIL | SG,247.0,247.0,1659.0,4.4,0.44,AJ GreenMIL | SG,,,1659.0,12.6,19.1,1.4,0.1353538077609319
AJ Johnson,77.0,160.0,80.5,aj johnson,AJ Johnson,1642358.0,70.22,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,aj johnsonwas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AJ JohnsonWAS | SG,128.0,128.0,639.0,5.9,0.5900000000000001,AJ JohnsonWAS | SG,,,639.0,17.4,29.1,2.8,0.2848634358493013
Ajay Mitchell,77.0,190.0,78.25,ajay mitchell,Ajay Mitchell,1642349.0,77.21,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ajay mitchellokc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ajay MitchellOKC | SG,139.0,139.0,597.0,5.7,0.5700000000000001,Ajay MitchellOKC | SG,,,597.0,16.2,27.3,3.3,0.2706303755393484
Al Horford,81.0,240.0,84.75,al horford,Al Horford,201143.0,98.6,measured,C-F,,,,,,,,,,,,,,,,,,,,,,,,Al Horford| C,166.0,166.0,1659.0,5.3,0.53,Al Horford| C,,,1659.0,13.8,22.5,1.9,0.1816092119955274
Alec Burks,77.0,214.0,82.0,alec burks,Alec Burks,202692.0,77.76,measured,G,,,,,,,,,,,,,,,,,,,,,,,,Alec Burks| SG,328.0,328.0,863.0,3.4,0.3399999999999999,Alec Burks| SG,,,863.0,16.5,24.2,2.3,0.2328956228779498
Alex Caruso,77.0,186.0,78.0,alex caruso,Alex Caruso,1627936.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,alex carusookc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex CarusoOKC | PG,71.0,71.0,1041.0,7.0,0.7,Alex CarusoOKC | PG,,,1041.0,15.2,29.1,3.5,0.2743447634531619
,,,,alex ducas,Alex Ducas,1642505.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,Alex Ducas| SG,444.0,444.0,125.0,1.8,0.18,Alex Ducas| SG,,,125.0,11.8,15.4,0.3,0.0786905087942486
Alex Len,84.0,250.0,87.5,alex len,Alex Len,203458.0,,imputed,C,,,,,,,,,,,,,,,,,,,,,,,,Alex Len| C,79.0,79.0,380.0,6.8,0.6799999999999999,Alex Len| C,,,380.0,10.3,18.4,1.0,0.0949719683680164
,,,,alex reese,Alex Reese,1642024.0,,imputed,F-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex Reese| PF,,,216.0,13.2,15.3,0.3,0.0946311692413045
Alex Sarr,84.0,205.0,88.25,alex sarr,Alex Sarr,1642259.0,,imputed,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,alex sarrwas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex SarrWAS | PF,303.0,303.0,1814.0,3.8,0.38,Alex SarrWAS | PF,,,1814.0,23.5,33.3,3.3,0.394010912962801
Alperen Sengun,83.0,243.0,84.5,alperen sengun,Alperen Sengun,1630578.0,,imputed,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,alperen sengunhou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alperen SengunHOU | C,118.0,118.0,2395.0,6.1,0.61,Alperen SengunHOU | C,,,2395.0,26.2,44.3,5.5,0.5425727321593355
Amen Thompson,79.0,200.0,84.0,amen thompson,Amen Thompson,1641708.0,,imputed,G-F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,amen thompsonhou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amen ThompsonHOU | SF,134.0,134.0,2225.0,5.8,0.58,Amen ThompsonHOU | SF,,,2225.0,17.5,30.2,3.4,0.3061238774724957
Amir Coffey,79.0,210.0,79.25,amir coffey,Amir Coffey,1629599.0,,imputed,G-F,,,,,,,,,,,,,,,,,,,,,,,,Amir Coffey| SF,402.0,402.0,1748.0,2.5,0.25,Amir Coffey| SF,,,1748.0,15.3,20.8,1.4,0.1777824525874918
Andre Drummond,83.0,279.0,90.25,andre drummond,Andre Drummond,203083.0,110.34,measured,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,andre drummondphi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andre DrummondPHI | C,477.0,477.0,751.0,0.4,0.04,Andre DrummondPHI | C,,,751.0,19.1,22.9,1.5,0.2379049026212133
Andre Jackson Jr.,78.0,209.0,81.75,andre jackson jr.,Andre Jackson Jr.,1641748.0,82.51,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,andre jackson jr.mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andre Jackson Jr.MIL | SF,215.0,215.0,980.0,4.8,0.48,Andre Jackson Jr.MIL | SF,MIL,SF,980.0,11.9,18.4,1.3,0.1205387569054762
Andrew Nembhard,76.0,191.0,77.75,andrew nembhard,Andrew Nembhard,1629614.0,73.89,measured,G-F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,andrew nembhardind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew NembhardIND | PG,31.0,31.0,1881.0,8.0,0.8,Andrew NembhardIND | PG,,,1881.0,16.3,32.9,4.3,0.328530257926178
Andrew Wiggins,78.0,197.0,84.0,andrew wiggins,Andrew Wiggins,203952.0,,imputed,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,andrew wigginsmia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew WigginsMIA | SF,298.0,298.0,1842.0,3.8,0.38,Andrew WigginsMIA | SF,,,1842.0,24.5,35.9,4.6,0.4506774519171833
Anfernee Simons,75.0,200.0,81.25,anfernee simons,Anfernee Simons,1629014.0,80.5,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,anfernee simonsbos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anfernee SimonsBOS | PG,158.0,158.0,2292.0,5.5,0.55,Anfernee SimonsBOS | PG,,,2292.0,24.6,43.2,7.1,0.5522892563475452
Anthony Black,79.0,200.0,79.5,anthony black,Anthony Black,1641710.0,89.32,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,anthony blackorl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony BlackORL | PG,168.0,168.0,1887.0,5.3,0.53,Anthony BlackORL | PG,,,1887.0,19.6,32.9,4.2,0.3653454609030609
Anthony Davis,82.0,253.0,89.5,anthony davis,Anthony Davis,203076.0,,imputed,F-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,anthony davisdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony DavisDAL | C,262.0,262.0,1706.0,4.2,0.42,Anthony DavisDAL | C,,,1706.0,30.4,44.4,6.2,0.6083652862945091
Anthony Edwards,76.0,225.0,81.0,anthony edwards,Anthony Edwards,1630162.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,anthony edwardsmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony EdwardsMIN | SG,240.0,240.0,2871.0,4.5,0.45,Anthony EdwardsMIN | SG,,,2871.0,31.4,48.7,9.0,0.7087437472924237
Anthony Gill,79.0,230.0,83.0,anthony gill,Anthony Gill,1630264.0,,imputed,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,anthony gillwas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony GillWAS | PF,425.0,425.0,397.0,2.3,0.2299999999999999,Anthony GillWAS | PF,,,397.0,12.7,16.9,0.6,0.1052388400695739
Anton Watson,80.0,225.0,84.0,anton watson,Anton Watson,1641817.0,,imputed,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,antonio reeves,Antonio Reeves,1641810.0,75.99,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,antonio reevescha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio ReevesCHA | SG,407.0,407.0,660.0,2.5,0.25,Antonio ReevesCHA | SG,,,660.0,18.8,26.2,2.5,0.2768743963807351
,,,,ariel hukporti,Ariel Hukporti,1630574.0,82.63,measured,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ariel hukportinyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ariel HukportiNYK | C,475.0,475.0,217.0,0.6,0.06,Ariel HukportiNYK | C,,,217.0,11.6,13.4,0.8,0.0750498723833991
Ausar Thompson,79.0,205.0,84.0,ausar thompson,Ausar Thompson,1641709.0,,imputed,G-F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ausar thompsondet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausar ThompsonDET | SF,228.0,228.0,1328.0,4.6,0.4599999999999999,Ausar ThompsonDET | SF,,,1328.0,19.1,29.5,2.8,0.3074390985408334
Austin Reaves,77.0,197.0,78.25,austin reaves,Austin Reaves,1630559.0,71.35,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,austin reaveslal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin ReavesLAL | SG,67.0,67.0,2550.0,7.1,0.71,Austin ReavesLAL | SG,,,2550.0,23.7,43.2,8.2,0.5660036645036631
Ayo Dosunmu,77.0,200.0,82.25,ayo dosunmu,Ayo Dosunmu,1630245.0,74.42,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ayo dosunmuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ayo DosunmuCHI | SG,49.0,49.0,1394.0,7.5,0.75,Ayo DosunmuCHI | SG,,,1394.0,16.6,31.4,4.2,0.3206034076754562
Bam Adebayo,81.0,255.0,86.75,bam adebayo,Bam Adebayo,1628389.0,,imputed,C-F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,bam adebayomia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bam AdebayoMIA | C,135.0,135.0,2674.0,5.8,0.58,Bam AdebayoMIA | C,,,2674.0,23.5,38.6,5.7,0.4798781483982423
Baylor Scheierman,78.0,205.0,80.25,baylor scheierman,Baylor Scheierman,1631248.0,77.36,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,baylor scheiermanbos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baylor ScheiermanBOS | SG,164.0,164.0,384.0,5.4,0.54,Baylor ScheiermanBOS | SG,,,384.0,14.5,23.9,1.8,0.1963169736664831
Ben Sheppard,78.0,190.0,79.75,ben sheppard,Ben Sheppard,1641767.0,79.32,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ben sheppardind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ben SheppardIND | SG,169.0,169.0,1228.0,5.3,0.53,Ben SheppardIND | SG,,,1228.0,11.3,18.1,0.9,0.1027325802040927
Ben Simmons,82.0,240.0,84.5,ben simmons,Ben Simmons,1627732.0,,imputed,G-F,,,,,,,,,,,,,,,,,,,,,,,,Ben Simmons| PF,1.0,1.0,1120.0,10.0,1.0,Ben Simmons| PF,,,1120.0,13.2,34.5,2.7,0.2663129109963104
Bennedict Mathurin,77.0,210.0,81.0,bennedict mathurin,Bennedict Mathurin,1631097.0,,imputed,G-F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,bennedict mathurinind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bennedict MathurinIND | SF,428.0,428.0,2149.0,2.2,0.22,Bennedict MathurinIND | SF,,,2149.0,22.8,29.8,3.1,0.3596950452196544
Bilal Coulibaly,79.0,195.0,86.5,bilal coulibaly,Bilal Coulibaly,1641731.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,bilal coulibalywas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bilal CoulibalyWAS | SF,213.0,213.0,1948.0,4.8,0.48,Bilal CoulibalyWAS | SF,,,1948.0,17.9,27.7,2.8,0.2821338306610522
,,,,bismack biyombo,Bismack Biyombo,202687.0,,imputed,C,,,,,,,,,,,,,,,,,,,,,,,,Bismack Biyombo| C,368.0,368.0,528.0,2.9,0.29,Bismack Biyombo| C,,,528.0,12.3,16.9,0.8,0.1049368570986145
Blake Wesley,75.0,190.0,81.25,blake wesley,Blake Wesley,1631104.0,78.11,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,blake wesleypor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blake WesleyPOR | PG,57.0,57.0,683.0,7.3,0.73,Blake WesleyPOR | PG,,,683.0,16.7,32.2,4.1,0.3245106470537062
Bobby Portis,82.0,250.0,86.0,bobby portis,Bobby Portis,1626171.0,83.85,measured,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,bobby portismil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bobby PortisMIL | PF,289.0,289.0,1244.0,3.9,0.39,Bobby PortisMIL | PF,,,1244.0,24.1,34.1,3.9,0.4193328254374239
Bobi Klintman,81.0,225.0,83.0,bobi klintman,Bobi Klintman,1641752.0,78.25,measured,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bogdan Bogdanović,77.0,225.0,83.0,bogdan bogdanović,Bogdan Bogdanović,203992.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,bogdan bogdanovićlac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bogdan BogdanovićLAC | SG,188.0,188.0,1348.0,5.2,0.52,Bogdan BogdanovićLAC | SG,,,1348.0,18.7,30.4,3.8,0.3304089826231537
Bol Bol,87.0,220.0,91.0,bol bol,Bol Bol,1629626.0,,imputed,C-F,,,,,,,,,,,,,,,,,,,,,,,,Bol Bol| C,440.0,440.0,448.0,2.0,0.2,Bol Bol| C,,,448.0,21.1,27.6,2.7,0.3171489465891507
Bones Hyland,74.0,169.0,81.5,bones hyland,Bones Hyland,1630538.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,bones hylandmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bones HylandMIN | PG,272.0,272.0,239.0,4.1,0.41,Bones HylandMIN | PG,,,239.0,28.2,43.9,8.0,0.6191186178066839
Bradley Beal,76.0,207.0,80.0,bradley beal,Bradley Beal,203078.0,88.65,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,bradley beallac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bradley BealLAC | SG,195.0,195.0,1702.0,5.0,0.5,Bradley BealLAC | SG,,,1702.0,22.1,35.9,5.5,0.4422222295495298
,,,,branden carlson,Branden Carlson,1642382.0,,imputed,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,branden carlsonokc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Branden CarlsonOKC | C,385.0,385.0,246.0,2.7,0.27,Branden CarlsonOKC | C,,,246.0,19.3,26.8,2.3,0.2820633191457869
Brandin Podziemski,76.0,205.0,77.5,brandin podziemski,Brandin Podziemski,1641764.0,86.22,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,brandin podziemskigsw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandin PodziemskiGSW | SG,96.0,96.0,1716.0,6.5,0.65,Brandin PodziemskiGSW | SG,,,1716.0,18.3,33.0,4.5,0.3572308414976246
Brandon Boston,78.0,188.0,82.75,brandon boston,Brandon Boston,1630527.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Clarke,80.0,215.0,80.25,brandon clarke,Brandon Clarke,1629634.0,92.48,measured,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,brandon clarkemem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon ClarkeMEM | PF,380.0,380.0,1207.0,2.8,0.2799999999999999,Brandon ClarkeMEM | PF,,,1207.0,15.3,21.5,1.4,0.1821040464309232
Brandon Ingram,80.0,190.0,87.0,brandon ingram,Brandon Ingram,1627742.0,,imputed,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,brandon ingramtor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon IngramTOR | SF,156.0,156.0,595.0,5.5,0.55,Brandon IngramTOR | SF,,,595.0,30.2,49.1,9.4,0.7058783975478605
Brandon Miller,79.0,200.0,83.5,brandon miller,Brandon Miller,1641706.0,,imputed,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,brandon millercha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon MillerCHA | SF,285.0,285.0,924.0,4.0,0.4,Brandon MillerCHA | SF,,,924.0,27.7,41.3,5.9,0.5506501292391899
,,,,brandon williams,Brandon Williams,1630314.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,brandon williamsdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon WilliamsDAL | PG,124.0,124.0,487.0,6.0,0.6,Brandon WilliamsDAL | PG,,,487.0,22.6,40.2,7.7,0.5234004589650371
,,,,braxton key,Braxton Key,1630296.0,,imputed,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brice Sensabaugh,78.0,235.0,83.0,brice sensabaugh,Brice Sensabaugh,1641729.0,,imputed,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,brice sensabaughuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brice SensabaughUTA | SF,381.0,381.0,1432.0,2.8,0.2799999999999999,Brice SensabaughUTA | SF,,,1432.0,21.5,30.5,4.1,0.3707857397063474
Bronny James,75.0,210.0,79.25,bronny james,Bronny James,1642355.0,89.5,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,bronny jameslal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bronny JamesLAL | PG,233.0,233.0,181.0,4.6,0.4599999999999999,Bronny JamesLAL | PG,,,181.0,20.9,32.7,3.2,0.357341619161676
Brook Lopez,85.0,282.0,89.5,brook lopez,Brook Lopez,201572.0,93.36,measured,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,brook lopezlac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brook LopezLAC | C,349.0,349.0,2546.0,3.1,0.31,Brook LopezLAC | C,,,2546.0,15.8,21.8,1.8,0.198727506632584
Bruce Brown,76.0,202.0,81.0,bruce brown,Bruce Brown,1628971.0,85.2,measured,G-F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,bruce brownden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruce BrownDEN | SG,224.0,224.0,922.0,4.6,0.4599999999999999,Bruce BrownDEN | SG,,,922.0,17.2,27.1,2.4,0.2612928258127611
Bruno Fernando,81.0,240.0,87.25,bruno fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruno Fernando| C,218.0,218.0,147.0,4.7,0.47,Bruno Fernando| C,,,147.0,18.9,29.0,2.2,0.2887001637122861
Bryce McGowens,78.0,190.0,80.75,bryce mcgowens,Bryce McGowens,1631121.0,75.29,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bub Carrington,76.0,190.0,80.0,bub carrington,Bub Carrington,1642267.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,bub carringtonwas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bub CarringtonWAS | SG,51.0,51.0,2458.0,7.4,0.74,Bub CarringtonWAS | SG,,,2458.0,15.8,30.0,3.6,0.2892118389070182
Buddy Hield,76.0,220.0,81.25,buddy hield,Buddy Hield,1627741.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,buddy hieldgsw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buddy HieldGSW | SG,373.0,373.0,1863.0,2.9,0.29,Buddy HieldGSW | SG,,,1863.0,20.5,29.6,3.1,0.3312578246279095
Cade Cunningham,78.0,220.0,84.25,cade cunningham,Cade Cunningham,1630595.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,cade cunninghamdet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cade CunninghamDET | SG,24.0,24.0,2452.0,8.3,0.8300000000000001,Cade CunninghamDET | SG,,,2452.0,33.2,64.6,15.2,0.965489935454099
Caleb Houstan,80.0,205.0,83.0,caleb houstan,Caleb Houstan,1631216.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,Caleb Houstan| SG,347.0,347.0,788.0,3.2,0.32,Caleb Houstan| SG,,,788.0,11.7,16.8,0.6,0.0927943045232855
Caleb Martin,77.0,205.0,82.25,caleb martin,Caleb Martin,1628997.0,78.73,measured,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,caleb martindal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caleb MartinDAL | SF,252.0,252.0,1218.0,4.3,0.43,Caleb MartinDAL | SF,,,1218.0,14.4,21.8,1.6,0.1777405926085352
Cam Christie,77.0,190.0,80.0,cam christie,Cam Christie,1642353.0,83.77,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cam Reddish,79.0,217.0,84.5,cam reddish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cam Reddish| SF,369.0,369.0,589.0,2.9,0.29,,,,,,,,
Cam Spencer,76.0,205.0,77.0,cam spencer,Cam Spencer,1642285.0,68.48,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,cam spencermem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cam SpencerMEM | SG,48.0,48.0,252.0,7.5,0.75,Cam SpencerMEM | SG,,,252.0,15.4,30.4,3.9,0.2935937796462709
Cam Thomas,75.0,210.0,78.5,cam thomas,Cam Thomas,1630560.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,cam thomasbkn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cam ThomasBKN | SG,251.0,251.0,781.0,4.3,0.43,Cam ThomasBKN | SG,,,781.0,32.6,49.6,8.3,0.7129915896328909
Cam Whitmore,78.0,230.0,80.5,cam whitmore,Cam Whitmore,1641715.0,96.44,measured,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,cam whitmorewas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cam WhitmoreWAS | SF,430.0,430.0,827.0,2.2,0.22,Cam WhitmoreWAS | SF,,,827.0,23.9,33.0,3.4,0.3991041088284725
Cameron Johnson,80.0,210.0,82.0,cameron johnson,Cameron Johnson,1629661.0,84.54,measured,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,cameron johnsonden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cameron JohnsonDEN | SF,176.0,176.0,1800.0,5.3,0.53,Cameron JohnsonDEN | SF,,,1800.0,22.9,37.2,6.0,0.4707819862549404
Cameron Payne,75.0,183.0,79.25,cameron payne,Cameron Payne,1626166.0,76.32,measured,G,,,,,,,,,,,,,,,,,,,,,,,,Cameron Payne| PG,34.0,34.0,1090.0,7.9,0.79,Cameron Payne| PG,,,1090.0,20.8,42.5,7.0,0.5008099940006864
Caris LeVert,79.0,205.0,82.0,caris levert,Caris LeVert,1627747.0,,imputed,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,caris levertdet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caris LeVertDET | SF,93.0,93.0,1596.0,6.6,0.6599999999999999,Caris LeVertDET | SF,,,1596.0,19.4,34.7,5.1,0.3940226714124153
Cason Wallace,75.0,195.0,80.5,cason wallace,Cason Wallace,1641717.0,76.66,measured,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,cason wallaceokc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cason WallaceOKC | PG,159.0,159.0,1876.0,5.5,0.55,Cason WallaceOKC | PG,,,1876.0,12.8,21.9,1.8,0.1638633821899652
Charles Bassey,82.0,230.0,87.5,charles bassey,Charles Bassey,1629646.0,98.11,measured,C-F,,,,,,,,,,,,,,,,,,,,,,,,Charles Bassey| C,471.0,471.0,376.0,1.0,0.1,Charles Bassey| C,,,376.0,17.5,21.7,1.5,0.211572992036911
Chet Holmgren,85.0,208.0,90.0,chet holmgren,Chet Holmgren,1631096.0,,imputed,C-F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,chet holmgrenokc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chet HolmgrenOKC | C,382.0,382.0,877.0,2.8,0.2799999999999999,Chet HolmgrenOKC | C,,,877.0,22.0,30.4,3.6,0.3650097440860709
Chris Boucher,81.0,200.0,88.0,chris boucher,Chris Boucher,1628449.0,,imputed,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,chris boucherbos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chris BoucherBOS | C,456.0,456.0,862.0,1.5,0.15,Chris BoucherBOS | C,,,862.0,21.2,27.6,2.3,0.3094738970330108
Chris Duarte,77.0,190.0,79.0,chris duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
