team,player_name,player_id,position,name_key,unnamed:_0,year,player,height,weight,position_bsp,bsparq,nba_pct
Memphis Grizzlies,Jaren Jackson Jr.,1628991,F-C,jaren jackson jr,,,,,,,,
Memphis Grizzlies,Zach Edey,1641744,C,zach edey,150.0,2024.0,Zach Edey,7' 3.75'',299.0,BIG,100.45,92.30%
Memphis Grizzlies,Zach Edey,1641744,C,zach edey,207.0,2023.0,Zach Edey,7' 3.25'',306.4,BIG,102.42,95.30%
Memphis Grizzlies,Brandon Clarke,1629634,F,brandon clarke,350.0,2019.0,Brandon Clarke,6' 7.25'',207.2,WING,92.48,87.80%
Memphis Grizzlies,Yuki Kawamura,1642530,G,yuki kawamura,,,,,,,,
Memphis Grizzlies,Cam Spencer,1642285,G,cam spencer,85.0,2024.0,Cam Spencer,6' 3.00'',201.8,WING,68.48,2.20%
Memphis Grizzlies,Jay Huff,1630643,C,jay huff,,,,,,,,
Memphis Grizzlies,Marvin Bagley III,1628963,F,marvin bagley iii,,,,,,,,
Memphis Grizzlies,GG Jackson,1641713,F,gg jackson,169.0,2023.0,GG Jackson,6' 8.25'',214.4,BIG,88.55,45.00%
Memphis Grizzlies,John Konchar,1629723,G,john konchar,,,,,,,,
Memphis Grizzlies,Cole Anthony,1630175,G,cole anthony,,,,,,,,
Washington Wizards,Bilal Coulibaly,1641731,G,bilal coulibaly,,,,,,,,
Washington Wizards,Tristan Vukcevic,1641774,F,tristan vukcevic,206.0,2023.0,Tristan Vukcevic,6' 11.25'',223.4,BIG,80.15,11.20%
Washington Wizards,Colby Jones,1641732,G,colby jones,163.0,2023.0,Colby Jones,6' 4.50'',199.2,WING,82.76,45.00%
Washington Wizards,Jaylen Martin,1641798,G,jaylen martin,,,,,,,,
Washington Wizards,AJ Johnson,1642358,G,aj johnson,75.0,2024.0,AJ Johnson,6' 4.25'',167.0,WING,70.22,3.70%
Washington Wizards,Bub Carrington,1642267,G,bub carrington,,,,,,,,
Washington Wizards,Justin Champagnie,1630551,G-F,justin champagnie,287.0,2021.0,Justin Champagnie,6'5.75'',206.4,BIG,77.79,6.40%
Washington Wizards,Jordan Poole,1629673,G,jordan poole,376.0,2019.0,Jordan Poole,6' 3.5'',190.8,WING,75.34,13.30%
Washington Wizards,Saddiq Bey,1630180,G-F,saddiq bey,,,,,,,,
Washington Wizards,Malcolm Brogdon,1627763,G,malcolm brogdon,539.0,2016.0,Malcolm Brogdon,6' 3.75'',223.0,WING,90.13,80.30%
Washington Wizards,Anthony Gill,1630264,F,anthony gill,,,,,,,,
Washington Wizards,Kyshawn George,1642273,F,kyshawn george,119.0,2024.0,Kyshawn George,6' 7.00'',208.8,WING,78.42,24.20%
Washington Wizards,Alex Sarr,1642259,C,alex sarr,,,,,,,,
Washington Wizards,JT Thor,1630550,F,jt thor,285.0,2021.0,JT Thor,6'8.5'',203.0,BIG,85.83,31.60%
Washington Wizards,Richaun Holmes,1626158,F,richaun holmes,590.0,2015.0,Richaun Holmes,6' 8.25'',242.8,BIG,101.26,93.70%
Washington Wizards,Corey Kispert,1630557,F,corey kispert,266.0,2021.0,Corey Kispert,6'6.0'',223.8,WING,89.37,77.40%
Washington Wizards,Khris Middleton,203114,F,khris middleton,729.0,2012.0,Khris Middleton,6' 6.75'',216.2,WING,82.6,44.20%
Washington Wizards,Marcus Smart,203935,G,marcus smart,632.0,2014.0,Marcus Smart,6' 2'',227.2,PG,97.21,99.90%
Detroit Pistons,Jalen Duren,1631105,C,jalen duren,,,,,,,,
Detroit Pistons,Ronald Holland II,1641842,F,ronald holland ii,,,,,,,,
Detroit Pistons,Cade Cunningham,1630595,G,cade cunningham,,,,,,,,
Detroit Pistons,Malik Beasley,1627736,G,malik beasley,,,,,,,,
Detroit Pistons,Paul Reed,1630194,F,paul reed,,,,,,,,
Detroit Pistons,Tim Hardaway Jr.,203501,G-F,tim hardaway jr,693.0,2013.0,Tim Hardaway Jr.,6' 4.5'',199.4,WING,84.81,55.80%
Detroit Pistons,Ausar Thompson,1641709,G-F,ausar thompson,,,,,,,,
Detroit Pistons,Tobias Harris,202699,F,tobias harris,800.0,2011.0,Tobias Harris,6' 6.5'',222.8,COMBO F,92.36,75.60%
Detroit Pistons,Ron Harper Jr.,1631199,G-F,ron harper jr,251.0,2022.0,Ron Harper Jr.,6' 4.00'',240.4,WING,84.81,55.80%
Detroit Pistons,Dennis Schröder,203471,G,dennis schroder,661.0,2013.0,Dennis Schroder,6' 1'',164.8,PG,71.18,19.20%
Detroit Pistons,Simone Fontecchio,1631323,F,simone fontecchio,,,,,,,,
Detroit Pistons,Jaden Ivey,1631093,G,jaden ivey,,,,,,,,
Detroit Pistons,Daniss Jenkins,1642450,G,daniss jenkins,,,,,,,,
Detroit Pistons,Marcus Sasser,1631204,G,marcus sasser,187.0,2023.0,Marcus Sasser,6' 1.25'',195.6,PG,74.85,38.60%
Detroit Pistons,Isaiah Stewart,1630191,F-C,isaiah stewart,,,,,,,,
Detroit Pistons,Bobi Klintman,1641752,F,bobi klintman,81.0,2024.0,Bobi Klintman,6' 8.75'',212.2,BIG,78.25,7.20%
Detroit Pistons,Tolu Smith,1642449,F,tolu smith,,,,,,,,
Detroit Pistons,Lindy Waters III,1630322,F,lindy waters iii,,,,,,,,
Charlotte Hornets,Miles Bridges,1628970,F,miles bridges,,,,,,,,
Charlotte Hornets,LaMelo Ball,1630163,G,lamelo ball,,,,,,,,
Charlotte Hornets,Grant Williams,1629684,F,grant williams,365.0,2019.0,Grant Williams,6' 5.75'',240.2,BIG,84.77,26.90%
Charlotte Hornets,DaQuan Jeffries,1629610,G-F,daquan jeffries,,,,,,,,
Charlotte Hornets,Mark Williams,1631109,C,mark williams,,,,,,,,
Charlotte Hornets,Damion Baugh,1641878,G,damion baugh,,,,,,,,
Charlotte Hornets,Nick Smith Jr.,1641733,G,nick smith jr,,,,,,,,
Charlotte Hornets,Wendell Moore Jr.,1631111,G,wendell moore jr,,,,,,,,
Charlotte Hornets,Josh Green,1630182,G,josh green,322.0,2020.0,Josh Green,6'4.50'',214.0,WING,87.44,69.00%
Charlotte Hornets,Jusuf Nurkić,203994,C,jusuf nurkic,,,,,,,,
Charlotte Hornets,Josh Okogie,1629006,G,josh okogie,435.0,2018.0,Josh Okogie,6' 3'',210.8,WING,91.74,85.70%
Charlotte Hornets,Moussa Diabaté,1631217,F,moussa diabate,246.0,2022.0,Moussa Diabate,6' 9.25'',216.6,BIG,84.89,27.40%
Charlotte Hornets,Tre Mann,1630544,G,tre mann,,,,,,,,
Charlotte Hornets,Brandon Miller,1641706,F,brandon miller,,,,,,,,
Charlotte Hornets,KJ Simpson,1642354,G,kj simpson,117.0,2024.0,KJ Simpson,6' 0.25'',187.0,PG,82.75,83.20%
Charlotte Hornets,Seth Curry,203552,G,seth curry,,,,,,,,
Charlotte Hornets,Tidjane Salaün,1642275,F,tidjane salaun,139.0,2024.0,Tidjane Salaun,6' 8.75'',217.4,BIG,81.9,16.10%
Charlotte Hornets,Taj Gibson,201959,F,taj gibson,885.0,2009.0,Taj Gibson,6' 8.5'',214.4,BIG,76.7,4.80%
