player_id,player_name,team,position,total_fga,height_inches,weight_lbs,wingspan_in,portability_score,portability_source,freq_rim,freq_paint,freq_mid,freq_corner3,freq_atb3,freq_three,freq_rim_plus_paint,portability_norm
1629660,Ty Jerome,CLE,G-F,618.0,-0.5277459071229329,-0.9144027757314073,-1.7513607924558394,6.1,provided_list,0.1472491909385113,0.3381877022653721,0.105177993527508,0.0631067961165048,0.343042071197411,0.4061488673139158,0.4854368932038835,0.61
1630596,Evan Mobley,CLE,C,906.0,1.3494905658067924,-0.07424637922605429,1.4163391615856373,5.7,provided_list,0.4768211920529801,0.2317880794701986,0.0375275938189845,0.0529801324503311,0.1997792494481236,0.2527593818984547,0.7086092715231788,0.5700000000000001
1630241,Sam Merrill,CLE,G,424.0,-0.8406186526112205,-0.4943245774787308,-1.4873857962857164,8.3,provided_list,0.0896226415094339,0.0283018867924528,0.0141509433962264,0.1981132075471698,0.6698113207547169,0.8679245283018868,0.1179245283018868,0.8300000000000001
1629750,Javonte Green,CLE,G,287.0,0.0,0.0,0.0,1.5,provided_list,0.3519163763066202,0.1358885017421602,0.0209059233449477,0.2439024390243902,0.2473867595818815,0.4912891986062718,0.4878048780487805,0.15
1641854,Craig Porter Jr.,CLE,G,140.0,-1.779236889076083,-1.544520073110422,-1.7513607924558394,2.5,provided_list,0.4,0.1714285714285714,0.0857142857142857,0.0928571428571428,0.2357142857142857,0.3285714285714285,0.5714285714285714,0.25
1629636,Darius Garland,CLE,G,1174.0,-1.779236889076083,-1.0404262352072102,-1.4873857962857164,8.1,provided_list,0.1805792163543441,0.2248722316865417,0.1439522998296422,0.0715502555366269,0.3781942078364566,0.4497444633730835,0.4054514480408858,0.8099999999999999
1629631,De'Andre Hunter,CLE,F-G,762.0,0.4108723293419297,0.17780053972555163,0.8883891692453912,6.2,provided_list,0.1850393700787401,0.1994750656167979,0.1062992125984252,0.1522309711286089,0.3543307086614173,0.5065616797900262,0.384514435695538,0.62
202684,Tristan Thompson,CLE,C-F,71.0,0.0,0.0,0.0,0.2,provided_list,0.5211267605633803,0.4084507042253521,0.028169014084507,0.0140845070422535,0.028169014084507,0.0422535211267605,0.9295774647887324,0.02
1629643,Chuma Okeke,CLE,F,40.0,0.09799958385364214,0.5138630983276928,0.3604391769051451,9.2,provided_list,0.3,0.0,0.0,0.325,0.375,0.7,0.3,0.9199999999999999
1641734,Emoni Bates,CLE,F,38.0,0.7237450748302172,-0.6203480369545338,-0.4314858116052241,5.0,default_5.0,0.1052631578947368,0.0,0.1052631578947368,0.0789473684210526,0.7105263157894737,0.7894736842105263,0.1052631578947368,0.5
1642281,Jaylon Tyson,CLE,G-F,149.0,-0.2148731616346454,-0.07424637922605429,-0.6954608077753471,3.2,provided_list,0.3422818791946309,0.2080536912751678,0.0604026845637583,0.1812080536912751,0.2080536912751678,0.3892617449664429,0.5503355704697986,0.32
1641772,Nae'Qwan Tomlin,CLE,F,32.0,0.0,0.0,0.0,5.0,default_5.0,0.53125,0.15625,0.0,0.03125,0.28125,0.3125,0.6875,0.5
1628386,Jarrett Allen,CLE,C,640.0,0.7237450748302172,1.10197257588144,1.7463079067982912,4.5,provided_list,0.6703125,0.290625,0.03125,0.003125,0.0046875,0.0078125,0.9609375,0.45
1629731,Dean Wade,CLE,F-C,271.0,0.7237450748302172,0.4718552785024252,-0.16751081543510102,8.5,provided_list,0.1328413284132841,0.033210332103321,0.014760147601476,0.3357933579335793,0.4833948339483395,0.8191881918819188,0.1660516605166051,0.85
1631247,Luke Travers,CLE,F,20.0,0.0,0.0,0.0,5.0,default_5.0,0.55,0.0,0.0,0.25,0.2,0.45,0.55,0.5
1630171,Isaac Okoro,CLE,F-G,267.0,-0.5277459071229329,0.34583181902662224,-0.5634733096902856,5.4,provided_list,0.3707865168539326,0.0524344569288389,0.0112359550561797,0.348314606741573,0.2172284644194756,0.5655430711610487,0.4232209737827715,0.54
1628378,Donovan Mitchell,CLE,G,1320.0,-1.153491398099508,-0.07424637922605429,-0.16751081543510102,7.2,provided_list,0.1901515151515151,0.181060606060606,0.1492424242424242,0.0492424242424242,0.428030303030303,0.4772727272727273,0.3712121212121212,0.72
1631232,Keion Brooks Jr.,NOP,F,109.0,0.0,0.0,0.0,0.3,provided_list,0.3027522935779816,0.2293577981651376,0.073394495412844,0.1559633027522936,0.2385321100917431,0.3944954128440367,0.5321100917431193,0.03
1628971,Bruce Brown,NOP,G-F,309.0,-0.8406186526112205,-0.6203480369545338,-0.4314858116052241,2.7,provided_list,0.3203883495145631,0.3333333333333333,0.0841423948220064,0.1359223300970873,0.1229773462783171,0.2588996763754045,0.6537216828478964,0.27
1629627,Zion Williamson,NOP,F,508.0,-0.2148731616346454,2.8242931887174136,-0.035523317350039475,2.6,provided_list,0.5590551181102362,0.3996062992125984,0.0157480314960629,0.0019685039370078,0.0216535433070866,0.0236220472440944,0.9586614173228346,0.26
1630529,Herbert Jones,NOP,F,172.0,0.09799958385364214,-0.45231675765346313,0.4264329259476759,9.4,provided_list,0.3313953488372093,0.191860465116279,0.0581395348837209,0.2151162790697674,0.1976744186046511,0.4127906976744186,0.5232558139534884,0.9400000000000001
203468,CJ McCollum,NOP,G,1000.0,-1.153491398099508,-1.1244418748577456,-1.1574170510730626,5.0,provided_list,0.187,0.219,0.135,0.068,0.391,0.459,0.406,0.5
203901,Elfrid Payton,NOP,G,122.0,0.0,0.0,0.0,2.8,provided_list,0.1885245901639344,0.6885245901639344,0.0737704918032786,0.0081967213114754,0.040983606557377,0.0491803278688524,0.8770491803278688,0.27999999999999997
1627749,Dejounte Murray,NOP,G,494.0,-0.8406186526112205,-1.544520073110422,-0.16751081543510102,2.1,provided_list,0.2226720647773279,0.2186234817813765,0.2064777327935222,0.0587044534412955,0.2935222672064777,0.3522267206477733,0.4412955465587044,0.21000000000000002
1631288,Jamal Cain,NOP,F,158.0,0.0,0.0,0.0,0.3,provided_list,0.240506329113924,0.2025316455696202,0.050632911392405,0.2468354430379747,0.2594936708860759,0.5063291139240507,0.4430379746835443,0.03
1630527,Brandon Boston,NOP,G,381.0,-0.2148731616346454,-1.208457514508281,0.03047043169249129,5.0,default_5.0,0.2703412073490813,0.1574803149606299,0.2047244094488189,0.0839895013123359,0.2834645669291338,0.3674540682414698,0.4278215223097112,0.5
1641810,Antonio Reeves,NOP,G,248.0,0.0,0.0,0.0,5.3,provided_list,0.2217741935483871,0.1733870967741935,0.0846774193548387,0.189516129032258,0.3266129032258064,0.5161290322580645,0.3951612903225806,0.53
203482,Kelly Olynyk,NOP,F-C,268.0,1.6623633112950797,0.975949116405637,-0.23350456447763177,9.4,provided_list,0.4104477611940298,0.1977611940298507,0.0970149253731343,0.0373134328358208,0.2574626865671642,0.2947761194029851,0.6082089552238806,0.9400000000000001
1630631,Jose Alvarado,NOP,G,521.0,-2.0921096345643706,-1.5865278929356899,-2.5432857809662086,5.0,provided_list,0.1516314779270633,0.2149712092130518,0.0403071017274472,0.1228406909788867,0.4683301343570057,0.5911708253358925,0.3666026871401152,0.5
1631255,Karlo Matković,NOP,F-C,235.0,0.0,0.0,0.0,4.0,provided_list,0.4765957446808511,0.2127659574468085,0.0297872340425531,0.1531914893617021,0.1276595744680851,0.2808510638297872,0.6893617021276596,0.4
1642274,Yves Missi,NOP,C,492.0,1.3494905658067924,0.7659100172792987,0.8883891692453912,0.5,provided_list,0.782520325203252,0.1971544715447154,0.0182926829268292,0.0,0.0,0.0,0.9796747967479674,0.05
1631311,Lester Quinones,NOP,G,78.0,0.0,0.0,0.0,1.6,provided_list,0.2564102564102564,0.1153846153846153,0.0641025641025641,0.0897435897435897,0.4743589743589743,0.5641025641025641,0.3717948717948718,0.16
1641722,Jordan Hawkins,NOP,G,556.0,-0.5277459071229329,-1.1244418748577456,-1.0254295529880009,2.2,provided_list,0.1043165467625899,0.1241007194244604,0.1744604316546762,0.1564748201438849,0.4406474820143884,0.5971223021582733,0.2284172661870503,0.22000000000000003
1630530,Trey Murphy III,NOP,F,839.0,0.4108723293419297,-0.45231675765346313,0.3604391769051451,8.1,provided_list,0.2526817640047676,0.1716328963051251,0.0536352800953516,0.0870083432657926,0.433849821215733,0.5208581644815257,0.4243146603098927,0.8099999999999999
1630526,Jeremiah Robinson-Earl,NOP,F,347.0,0.7237450748302172,0.975949116405637,-0.23350456447763177,3.1,provided_list,0.3400576368876081,0.1181556195965417,0.069164265129683,0.2651296829971181,0.207492795389049,0.4726224783861671,0.4582132564841498,0.31
1629632,Coby White,CHI,G,1121.0,-0.5277459071229329,-0.9144027757314073,-1.4873857962857164,5.7,provided_list,0.2578055307760927,0.1400535236396075,0.0811775200713648,0.0722569134701159,0.4415700267618198,0.5138269402319358,0.3978590544157002,0.5700000000000001
1628366,Lonzo Ball,CHI,G,243.0,-0.2148731616346454,-1.1244418748577456,-0.4314858116052241,5.6,provided_list,0.0823045267489712,0.074074074074074,0.0411522633744856,0.1810699588477366,0.6049382716049383,0.7860082304526749,0.1563786008230452,0.5599999999999999
1630581,Josh Giddey,CHI,G,798.0,0.4108723293419297,-0.03223855940078663,-0.8274483058604086,6.5,provided_list,0.3195488721804511,0.2593984962406015,0.0726817042606516,0.0989974937343358,0.2481203007518796,0.3471177944862155,0.5789473684210527,0.65
1628975,Jevon Carter,CHI,G,146.0,-1.779236889076083,-0.704363676605069,-1.6853670434133086,6.1,provided_list,0.1027397260273972,0.0890410958904109,0.0890410958904109,0.1712328767123287,0.547945205479452,0.7191780821917808,0.1917808219178082,0.61
1630188,Jalen Smith,CHI,F-C,408.0,0.7237450748302172,-0.07424637922605429,0.954382918287922,6.3,provided_list,0.3455882352941176,0.0857843137254902,0.0245098039215686,0.0931372549019607,0.4485294117647059,0.5416666666666666,0.4313725490196078,0.63
202696,Nikola Vučević,CHI,C,1038.0,1.0366178203185048,1.81610551291099,1.5483266596706988,8.5,provided_list,0.2630057803468208,0.3236994219653179,0.1040462427745664,0.0260115606936416,0.2822736030828516,0.3082851637764932,0.5867052023121387,0.85
1630245,Ayo Dosunmu,CHI,G,449.0,-0.5277459071229329,-0.704363676605069,-0.10151706639257024,3.8,provided_list,0.4231625835189309,0.1380846325167037,0.0178173719376391,0.1714922048997773,0.2494432071269487,0.4209354120267261,0.5612472160356348,0.38
1642443,Jahmir Young,CHI,G,5.0,0.0,0.0,0.0,5.0,default_5.0,0.6,0.0,0.0,0.0,0.4,0.4,0.6,0.5
1628380,Zach Collins,CHI,F-C,302.0,1.3494905658067924,1.3960273146583135,0.6244141730752681,6.4,provided_list,0.4072847682119205,0.2185430463576159,0.0198675496688741,0.0827814569536423,0.2682119205298013,0.3509933774834437,0.6258278145695364,0.64
1628989,Kevin Huerter,CHI,G-F,604.0,0.09799958385364214,-0.7883793162556043,-0.8274483058604086,6.4,provided_list,0.1672185430463576,0.1390728476821192,0.0463576158940397,0.1589403973509933,0.4867549668874172,0.6456953642384106,0.3062913907284768,0.64
1641824,Matas Buzelis,CHI,F,555.0,1.0366178203185048,-0.3262932981776602,-0.16751081543510102,6.0,provided_list,0.3693693693693693,0.1207207207207207,0.0306306306306306,0.2432432432432432,0.236036036036036,0.4792792792792792,0.4900900900900901,0.6
1641763,Julian Phillips,CHI,F,287.0,0.4108723293419297,-0.7883793162556043,0.22845167882008358,1.8,provided_list,0.3588850174216028,0.1010452961672473,0.0069686411149825,0.3588850174216028,0.1742160278745644,0.5331010452961672,0.4599303135888501,0.18
1641801,Emanuel Miller,CHI,F,8.0,0.0,0.0,0.0,5.0,default_5.0,0.75,0.125,0.0,0.0,0.125,0.125,0.875,0.5
1629659,Talen Horton-Tucker,CHI,G,291.0,-0.8406186526112205,0.7239021974540311,0.690407922117799,1.8,provided_list,0.4398625429553264,0.1168384879725085,0.0240549828178694,0.0927835051546391,0.3264604810996563,0.4192439862542955,0.5567010309278351,0.18
1631207,Dalen Terry,CHI,F,268.0,0.09799958385364214,-0.9144027757314073,0.5584204240327374,1.5,provided_list,0.4365671641791044,0.1492537313432835,0.0261194029850746,0.1753731343283582,0.2126865671641791,0.3880597014925373,0.585820895522388,0.15
1630200,Tre Jones,CHI,G,238.0,-1.779236889076083,-1.334480973984084,-1.7513607924558394,6.3,provided_list,0.4453781512605042,0.2983193277310924,0.0546218487394958,0.1008403361344537,0.1008403361344537,0.2016806722689075,0.7436974789915967,0.63
1630604,E.J. Liddell,CHI,F,15.0,-0.2148731616346454,0.975949116405637,0.29444542786261435,5.0,default_5.0,0.1333333333333333,0.2,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5
1630172,Patrick Williams,CHI,F,516.0,0.09799958385364214,-0.07424637922605429,0.09646418073502205,5.8,provided_list,0.2364341085271318,0.1531007751937984,0.0833333333333333,0.1182170542635659,0.4089147286821705,0.5271317829457365,0.3895348837209302,0.58
203957,Danté Exum,DAL,G,134.0,-0.5277459071229329,-0.11625419905132194,-0.4314858116052241,8.3,provided_list,0.3283582089552239,0.208955223880597,0.0671641791044776,0.126865671641791,0.2611940298507462,0.3880597014925373,0.5373134328358209,0.8300000000000001
1631108,Max Christie,DAL,G,590.0,-0.5277459071229329,-1.1244418748577456,-0.49747956064775484,3.6,provided_list,0.1864406779661017,0.1796610169491525,0.1016949152542373,0.1983050847457627,0.3305084745762712,0.5288135593220339,0.3661016949152542,0.36
1630702,Jaden Hardy,DAL,G,414.0,-1.153491398099508,-0.7883793162556043,-0.4314858116052241,1.1,provided_list,0.1884057971014492,0.214975845410628,0.1207729468599033,0.1183574879227053,0.3550724637681159,0.4734299516908212,0.4033816425120773,0.11000000000000001
1641726,Dereck Lively II,DAL,C,191.0,1.9752360567833673,0.5558709181529605,2.2082641500960065,4.7,provided_list,0.6963350785340314,0.3036649214659686,0.0,0.0,0.0,0.0,1.0,0.47000000000000003
203076,Anthony Davis,DAL,F-C,910.0,1.0366178203185048,1.5220507741341165,1.812301655840822,6.2,provided_list,0.3604395604395604,0.2989010989010989,0.2043956043956044,0.012087912087912,0.1241758241758241,0.1362637362637362,0.6593406593406593,0.62
203939,Dwight Powell,DAL,F-C,61.0,1.0366178203185048,0.975949116405637,0.49242667499020665,9.1,provided_list,0.8032786885245902,0.1147540983606557,0.0,0.0655737704918032,0.0163934426229508,0.081967213114754,0.918032786885246,0.9099999999999999
1641765,Olivier-Maxence Prosper,DAL,F,174.0,0.09799958385364214,0.5558709181529605,0.6244141730752681,0.8,provided_list,0.4310344827586206,0.2183908045977011,0.057471264367816,0.2011494252873563,0.0919540229885057,0.293103448275862,0.6494252873563219,0.08
1630314,Brandon Williams,DAL,G,188.0,0.0,0.0,0.0,5.3,provided_list,0.425531914893617,0.175531914893617,0.0797872340425532,0.0691489361702127,0.2393617021276596,0.3085106382978723,0.601063829787234,0.53
202681,Kyrie Irving,DAL,G,945.0,-1.4663641435877954,-0.9144027757314073,-1.7513607924558394,7.3,provided_list,0.1989417989417989,0.237037037037037,0.1841269841269841,0.0634920634920634,0.3153439153439153,0.3788359788359788,0.4359788359788359,0.73
1630230,Naji Marshall,DAL,F,712.0,-0.2148731616346454,0.13579271990028396,0.5584204240327374,5.2,provided_list,0.2935393258426966,0.3441011235955056,0.0561797752808988,0.148876404494382,0.146067415730337,0.2949438202247191,0.6376404494382022,0.52
1628997,Caleb Martin,DAL,F,304.0,-0.5277459071229329,-0.4943245774787308,-0.10151706639257024,2.2,provided_list,0.2828947368421052,0.1776315789473684,0.2006578947368421,0.1447368421052631,0.1875,0.3322368421052631,0.4605263157894737,0.22000000000000003
1630556,Kessler Edwards,DAL,F,135.0,0.09799958385364214,-0.5783402171292661,0.16245792977755283,9.3,provided_list,0.362962962962963,0.2,0.037037037037037,0.2074074074074074,0.1925925925925926,0.4,0.562962962962963,0.93
1629655,Daniel Gafford,DAL,F-C,403.0,1.0366178203185048,2.0261446120373283,1.0203766673304528,1.9,provided_list,0.7915632754342432,0.2009925558312655,0.0074441687344913,0.0,0.0,0.0,0.9925558312655088,0.19
1630539,Kai Jones,DAL,C-F,109.0,0.0,0.0,0.0,4.4,provided_list,0.6880733944954128,0.1926605504587156,0.073394495412844,0.0091743119266055,0.036697247706422,0.0458715596330275,0.8807339449541285,0.44000000000000006
1629023,P.J. Washington,DAL,F,665.0,0.09799958385364214,0.5558709181529605,1.0203766673304528,5.3,provided_list,0.2827067669172932,0.3067669172932331,0.0511278195488721,0.1278195488721804,0.231578947368421,0.3593984962406015,0.5894736842105263,0.53
203915,Spencer Dinwiddie,DAL,G,682.0,-0.5277459071229329,-0.07424637922605429,-0.6294670587328164,6.7,provided_list,0.1788856304985337,0.2448680351906158,0.0982404692082111,0.0923753665689149,0.3856304985337243,0.4780058651026393,0.4237536656891496,0.67
202691,Klay Thompson,DAL,G,877.0,-0.5277459071229329,0.13579271990028396,-0.4314858116052241,7.5,provided_list,0.080957810718358,0.096921322690992,0.1915621436716077,0.17787913340935,0.4526795895096921,0.6305587229190421,0.17787913340935,0.75
1631128,Christian Braun,DEN,G,821.0,-0.2148731616346454,0.13579271990028396,-1.0914233020305317,5.6,provided_list,0.5213154689403167,0.1583434835566382,0.0475030450669914,0.0901339829476248,0.1814859926918392,0.271619975639464,0.679658952496955,0.5599999999999999
1629008,Michael Porter Jr.,DEN,F,1048.0,1.0366178203185048,0.05177708024974867,0.3604391769051451,6.6,provided_list,0.2795801526717557,0.1278625954198473,0.1259541984732824,0.0601145038167938,0.3988549618320611,0.4589694656488549,0.4074427480916031,0.6599999999999999
1631124,Julian Strawther,DEN,G,486.0,-0.2148731616346454,-0.4943245774787308,-0.3654920625626933,0.8,provided_list,0.1831275720164609,0.2139917695473251,0.0493827160493827,0.0864197530864197,0.4670781893004115,0.5534979423868313,0.397119341563786,0.08
1631124,Julian Strawther,DEN,G,486.0,-0.2148731616346454,-0.4943245774787308,-0.3654920625626933,0.8,provided_list,0.1831275720164609,0.2139917695473251,0.0493827160493827,0.0864197530864197,0.4670781893004115,0.5534979423868313,0.397119341563786,0.08
201566,Russell Westbrook,DEN,G,831.0,-0.8406186526112205,-0.704363676605069,-0.7614545568178779,1.4,provided_list,0.3886883273164861,0.1636582430806257,0.0974729241877256,0.1275571600481347,0.2214199759326113,0.3489771359807461,0.5523465703971119,0.13999999999999999
1641816,Hunter Tyson,DEN,F,120.0,0.0,0.0,0.0,1.5,provided_list,0.2166666666666666,0.1083333333333333,0.0583333333333333,0.1916666666666666,0.425,0.6166666666666667,0.325,0.15
